journal_entry_id,fiscal_year
17450,2023
17451,2023
17452,2023
17453,2023
17454,2023
17455,2023
17456,2023
17457,2023
17458,2023
17459,2023
17460,2023
17461,2023
17462,2023
17463,2023
17464,2023
17465,2023
17466,2023
17467,2023
17468,2023
17469,2023
17470,2023
17471,2023
17472,2023
17473,2023
17474,2023
17475,2023
17476,2023
17477,2023
17478,2023
17479,2023
17480,2023
17481,2023
17482,2023
17483,2023
17484,2023
17485,2023
17486,2023
17487,2023
17488,2023
17489,2023
17490,2023
17491,2023
17492,2023
17493,2023
17494,2023
17495,2023
17496,2023
17497,2023
17498,2023
17499,2023
17500,2023
17501,2023
17502,2023
17503,2023
17504,2023
17505,2023
17506,2023
17507,2023
17508,2023
17509,2023
17510,2023
17511,2023
17512,2023
17513,2023
17514,2023
17515,2023
17516,2023
17517,2023
17518,2023
17519,2023
17520,2023
17521,2023
17522,2023
17523,2023
17524,2023
17525,2023
17526,2023
17527,2023
17528,2023
17529,2023
17530,2023
17531,2023
17532,2023
17533,2023
17534,2023
17535,2023
17536,2023
17537,2023
17538,2023
17539,2023
17540,2023
17541,2023
17542,2023
17543,2023
17544,2023
17545,2023
17546,2023
17547,2023
17548,2023
17549,2023
17550,2023
17551,2023
17552,2023
17553,2023
17554,2023
17555,2023
17556,2023
17557,2023
17558,2023
17559,2023
17560,2023
17561,2023
17562,2023
17563,2023
17564,2023
17565,2023
17567,2023
17568,2023
17569,2023
17570,2023
17571,2023
17572,2023
17573,2023
17574,2023
17575,2023
17576,2023
17577,2023
17578,2023
17579,2023
17580,2023
17581,2023
17582,2023
17583,2023
17584,2023
17585,2023
17586,2023
17587,2023
17588,2023
17589,2023
17590,2023
17591,2023
17592,2023
17593,2023
17594,2023
17595,2023
17596,2023
17597,2023
17598,2023
17599,2023
17600,2023
17601,2023
17602,2023
17603,2023
17604,2023
17605,2023
17606,2023
17607,2023
17608,2023
17609,2023
17610,2023
17611,2023
17612,2023
17613,2023
17614,2023
17615,2023
17616,2023
17617,2023
17618,2023
17619,2023
17620,2023
17621,2023
17622,2023
17623,2023
17624,2023
17625,2023
17626,2023
17627,2023
17628,2023
17629,2023
17630,2023
17631,2023
17632,2023
17633,2023
17634,2023
17635,2023
17636,2023
17637,2023
17638,2023
17639,2023
17640,2023
17641,2023
17642,2023
17643,2023
17644,2023
17645,2023
17646,2023
17647,2023
17648,2023
17649,2023
17650,2023
17651,2023
17652,2023
17653,2023
17654,2023
17655,2023
17656,2023
17657,2023
17658,2023
17659,2023
17660,2023
17661,2023
17662,2023
17663,2023
17664,2023
17665,2023
17666,2023
17667,2023
17668,2023
17669,2023
17670,2023
17671,2023
17672,2023
17673,2023
17674,2023
17675,2023
17676,2023
17677,2023
17678,2023
17679,2023
17680,2023
17681,2023
17682,2023
17683,2023
17684,2023
17685,2023
17686,2023
17687,2023
17688,2023
17689,2023
17690,2023
17691,2023
17692,2023
17693,2023
17694,2023
17695,2023
17696,2023
17697,2023
17698,2023
17699,2023
17700,2023
17701,2023
17702,2023
17703,2023
17704,2023
17705,2023
17706,2023
17707,2023
17708,2023
17709,2023
17710,2023
17711,2023
17712,2023
17713,2023
17714,2023
17715,2023
17716,2023
17717,2023
17718,2023
17719,2023
17720,2023
17721,2023
17722,2023
17723,2023
17724,2023
17725,2023
17726,2023
17727,2023
17728,2023
17729,2023
17730,2023
17731,2023
17732,2023
17733,2023
17734,2023
17735,2023
17736,2023
17737,2023
17738,2023
17739,2023
17740,2023
17741,2023
17742,2023
17743,2023
17744,2023
17745,2023
17746,2023
17747,2023
17748,2023
17749,2023
17750,2023
17751,2023
17752,2023
17753,2023
17754,2023
17755,2023
17756,2023
17757,2023
17758,2023
17759,2023
17760,2023
17761,2023
17762,2023
17763,2023
17764,2023
17765,2023
17766,2023
17767,2023
17768,2023
17769,2023
17770,2023
17771,2023
17772,2023
17773,2023
17774,2023
17775,2023
17776,2023
17777,2023
17778,2023
17779,2023
17780,2023
17781,2023
17782,2023
17783,2023
17784,2023
17785,2023
17786,2023
17787,2023
17788,2023
17789,2023
17790,2023
17791,2023
17792,2023
17793,2023
17794,2023
17795,2023
17796,2023
17797,2023
17798,2023
17799,2023
17800,2023
17801,2023
17802,2023
17803,2023
17804,2023
17805,2023
17806,2023
17807,2023
17808,2023
17809,2023
17810,2023
17811,2023
17812,2023
17813,2023
17814,2023
17815,2023
17816,2023
17817,2023
17818,2023
17819,2023
17820,2023
17821,2023
17822,2023
17823,2023
17824,2023
17825,2023
17826,2023
17827,2023
17828,2023
17829,2023
17830,2023
17831,2023
17832,2023
17833,2023
17834,2023
17835,2023
17836,2023
17837,2023
17838,2023
17839,2023
17840,2023
17841,2023
17842,2023
17843,2023
17844,2023
17845,2023
17846,2023
17847,2023
17848,2023
17849,2023
17850,2023
17851,2023
17852,2023
17853,2023
17854,2023
17855,2023
17856,2023
17857,2023
17859,2023
17860,2023
17861,2023
17862,2023
17863,2023
17864,2023
17865,2023
17866,2023
17867,2023
17868,2023
17869,2023
17870,2023
17871,2023
17872,2023
17873,2023
17874,2023
17875,2023
17876,2023
17877,2023
17878,2023
17879,2023
17880,2023
17881,2023
17882,2023
17883,2023
17884,2023
17885,2023
17886,2023
17887,2023
17888,2023
17889,2023
17890,2023
17891,2023
17892,2023
17893,2023
17894,2023
17895,2023
17896,2023
17897,2023
17898,2023
17899,2023
17900,2023
17901,2023
17902,2023
17903,2023
17904,2023
17905,2023
17906,2023
17907,2023
17908,2023
17909,2023
17910,2023
17911,2023
17912,2023
17913,2023
17914,2023
17915,2023
17916,2023
17917,2023
17918,2023
17919,2023
17920,2023
17921,2023
17922,2023
17923,2023
17924,2023
17926,2023
17927,2023
17928,2023
17929,2023
17930,2023
17931,2023
17932,2023
17934,2023
17935,2023
17936,2023
17937,2023
17938,2023
17939,2023
17940,2023
17941,2023
17942,2023
17943,2023
17944,2023
17945,2023
17946,2023
17947,2023
17948,2023
17949,2023
17950,2023
17951,2023
17952,2023
17953,2023
17954,2023
17955,2023
17956,2023
17957,2023
17958,2023
17959,2023
17960,2023
17961,2023
17963,2023
17964,2023
17965,2023
17966,2023
17967,2023
17968,2023
17969,2023
17970,2023
17971,2023
17972,2023
17973,2023
17974,2023
17975,2023
17976,2023
17977,2023
17978,2023
17979,2023
17980,2023
17981,2023
17982,2023
17983,2023
17984,2023
17985,2023
17986,2023
17987,2023
17988,2023
17989,2023
17990,2023
17991,2023
17992,2023
17993,2023
17994,2023
17995,2023
17996,2023
17997,2023
17998,2023
17999,2023
18000,2023
18001,2023
18002,2023
18003,2023
18004,2023
18005,2023
18006,2023
18007,2023
18008,2023
18009,2023
18010,2023
18011,2023
18012,2023
18013,2023
18014,2023
18015,2023
18016,2023
18017,2023
18018,2023
18019,2023
18020,2023
18021,2023
18022,2023
18023,2023
18024,2023
18025,2023
18026,2023
18027,2023
18028,2023
18029,2023
18030,2023
18031,2023
18032,2023
18033,2023
18034,2023
18035,2023
18036,2023
18037,2023
18038,2023
18039,2023
18040,2023
18041,2023
18042,2023
18043,2023
18044,2023
18045,2023
18046,2023
18047,2023
18048,2023
18049,2023
18050,2023
18051,2023
18052,2023
18053,2023
18054,2023
18055,2023
18056,2023
18057,2023
18058,2023
18059,2023
18060,2023
18061,2023
18062,2023
18063,2023
18064,2023
18065,2023
18066,2023
18067,2023
18068,2023
18069,2023
18070,2023
18071,2023
18072,2023
18073,2023
18074,2023
18075,2023
18076,2023
18077,2023
18078,2023
18079,2023
18080,2023
18081,2023
18082,2023
18083,2023
18084,2023
18085,2023
18086,2023
18087,2023
18088,2023
18089,2023
18090,2023
18091,2023
18092,2023
18094,2023
18095,2023
18099,2023
18100,2023
18101,2023
18102,2023
18105,2023
18107,2023
18109,2023
18119,2023
18121,2023
18122,2023
18123,2023
18124,2023
18125,2023
18126,2023
18129,2023
18130,2023
18131,2023
18132,2023
18134,2023
18135,2023
18137,2023
18139,2023
18140,2023
18141,2023
18142,2023
18143,2023
18145,2023
18146,2023
18148,2023
18149,2023
18150,2023
18152,2023
18154,2023
18155,2023
18160,2023
18162,2023
18163,2023
18165,2023
18166,2023
18169,2023
18170,2023
18171,2023
18175,2023
18176,2023
18177,2023
18178,2023
18179,2023
18180,2023
18181,2023
18182,2023
18183,2023
18184,2023
18185,2023
18186,2023
18187,2023
18188,2023
18189,2023
18190,2023
18191,2023
18192,2023
18193,2023
18194,2023
18195,2023
18196,2023
18197,2023
18198,2023
18199,2023
18200,2023
18201,2023
18202,2023
18203,2023
18204,2023
18205,2023
18206,2023
18207,2023
18208,2023
18209,2023
18210,2023
18211,2023
18212,2023
18213,2023
18214,2023
18215,2023
18216,2023
18217,2023
18218,2023
18219,2023
18220,2023
18221,2023
18222,2023
18223,2023
18224,2023
18225,2023
18226,2023
18227,2023
18228,2023
18229,2023
18230,2023
18231,2023
18232,2023
18233,2023
18234,2023
18235,2023
18236,2023
18237,2023
18238,2023
18239,2023
18240,2023
18241,2023
18242,2023
18243,2023
18244,2023
18245,2023
18246,2023
18247,2023
18248,2023
18249,2023
18250,2023
18251,2023
18252,2023
18253,2023
18254,2023
18255,2023
18256,2023
18257,2023
18258,2023
18259,2023
18260,2023
18261,2023
18262,2023
18263,2023
18264,2023
18265,2023
18266,2023
18267,2023
18268,2023
18269,2023
18270,2023
18271,2023
18272,2023
18273,2023
18274,2023
18275,2023
18276,2023
18277,2023
18278,2023
18279,2023
18280,2023
18281,2023
18282,2023
18283,2023
18284,2023
18285,2023
18286,2023
18287,2023
18288,2023
18289,2023
18290,2023
18291,2023
18292,2023
18293,2023
18294,2023
18295,2023
18296,2023
18297,2023
18298,2023
18299,2023
18300,2023
18301,2023
18302,2023
18303,2023
18304,2023
18305,2023
18306,2023
18307,2023
18308,2023
18309,2023
18310,2023
18311,2023
18312,2023
18313,2023
18314,2023
18315,2023
18316,2023
18317,2023
18318,2023
18319,2023
18320,2023
18321,2023
18322,2023
18323,2023
18324,2023
18325,2023
18326,2023
18327,2023
18328,2023
18329,2023
18330,2023
18331,2023
18332,2023
18333,2023
18334,2023
18335,2023
18336,2023
18337,2023
18338,2023
18339,2023
18340,2023
18341,2023
18342,2023
18343,2023
18344,2023
18345,2023
18346,2023
18347,2023
18348,2023
18349,2023
18350,2023
18351,2023
18352,2023
18353,2023
18354,2023
18355,2023
18356,2023
18357,2023
18358,2023
18359,2023
18360,2023
18361,2023
18362,2023
18363,2023
18364,2023
18365,2023
18366,2023
18367,2023
18368,2023
18369,2023
18370,2023
18371,2023
18372,2023
18373,2023
18374,2023
18375,2023
18376,2023
18377,2023
18378,2023
18379,2023
18380,2023
18381,2023
18382,2023
18383,2023
18384,2023
18385,2023
18386,2023
18387,2023
18388,2023
18389,2023
18390,2023
18391,2023
18392,2023
18393,2023
18394,2023
18395,2023
18396,2023
18397,2023
18398,2023
18399,2023
18400,2023
18401,2023
18402,2023
18403,2023
18404,2023
18405,2023
18406,2023
18407,2023
18408,2023
18409,2023
18410,2023
18411,2023
18412,2023
18413,2023
18414,2023
18415,2023
18416,2023
18417,2023
18418,2023
18419,2023
18420,2023
18421,2023
18422,2023
18423,2023
18424,2023
18425,2023
18426,2023
18427,2023
18428,2023
18429,2023
18430,2023
18431,2023
18432,2023
18433,2023
18434,2023
18435,2023
18436,2023
18437,2023
18438,2023
18439,2023
18440,2023
18441,2023
18442,2023
18443,2023
18444,2023
18445,2023
18446,2023
18447,2023
18448,2023
18449,2023
18450,2023
18451,2023
18452,2023
18453,2023
18454,2023
18455,2023
18456,2023
18457,2023
18458,2023
18459,2023
18460,2023
18461,2023
18462,2023
18463,2023
18464,2023
18465,2023
18466,2023
18467,2023
18468,2023
18469,2023
18470,2023
18471,2023
18472,2023
18473,2023
18474,2023
18475,2023
18476,2023
18477,2023
18478,2023
18479,2023
18480,2023
18481,2023
18482,2023
18483,2023
18484,2023
18485,2023
18486,2023
18487,2023
18488,2023
18489,2023
18490,2023
18491,2023
18492,2023
18493,2023
18494,2023
18495,2023
18496,2023
18497,2023
18498,2023
18499,2023
18500,2023
18501,2023
18502,2023
18503,2023
18504,2023
18505,2023
18506,2023
18507,2023
18508,2023
18509,2023
18510,2023
18511,2023
18512,2023
18513,2023
18514,2023
18515,2023
18516,2023
18517,2023
18518,2023
18519,2023
18520,2023
18521,2023
18522,2023
18523,2023
18524,2023
18525,2023
18526,2023
18527,2023
18528,2023
18529,2023
18530,2023
18531,2023
18532,2023
18533,2023
18534,2023
18535,2023
18536,2023
18537,2023
18538,2023
18539,2023
18540,2023
18541,2023
18542,2023
18543,2023
18544,2023
18545,2023
18546,2023
18547,2023
18548,2023
18549,2023
18550,2023
18551,2023
18552,2023
18553,2023
18554,2023
18555,2023
18556,2023
18557,2023
18558,2023
18559,2023
18560,2023
18561,2023
18562,2023
18563,2023
18564,2023
18565,2023
18566,2023
18567,2023
18568,2023
18569,2023
18570,2023
18571,2023
18572,2023
18573,2023
18574,2023
18575,2023
18576,2023
18577,2023
18578,2023
18579,2023
18580,2023
18581,2023
18582,2023
18583,2023
18584,2023
18585,2023
18586,2023
18587,2023
18588,2023
18589,2023
18590,2023
18591,2023
18592,2023
18593,2023
18594,2023
18595,2023
18596,2023
18597,2023
18598,2023
18599,2023
18600,2023
18601,2023
18602,2023
18603,2023
18604,2023
18605,2023
18606,2023
18607,2023
18608,2023
18609,2023
18610,2023
18611,2023
18612,2023
18613,2023
18614,2023
18615,2023
18616,2023
18617,2023
18618,2023
18619,2023
18620,2023
18621,2023
18622,2023
18623,2023
18624,2023
18625,2023
18626,2023
18627,2023
18628,2023
18629,2023
18630,2023
18631,2023
18632,2023
18633,2023
18634,2023
18635,2023
18636,2023
18637,2023
18638,2023
18639,2023
18640,2023
18641,2023
18642,2023
18643,2023
18644,2023
18645,2023
18646,2023
18647,2023
18648,2023
18649,2023
18650,2023
18651,2023
18652,2023
18653,2023
18654,2023
18655,2023
18656,2023
18657,2023
18658,2023
18659,2023
18660,2023
18661,2023
18662,2023
18663,2023
18664,2023
18665,2023
18666,2023
18667,2023
18669,2023
18670,2023
18671,2023
18672,2023
18673,2023
18674,2023
18675,2023
18676,2023
18677,2023
18678,2023
18679,2023
18680,2023
18681,2023
18682,2023
18683,2023
18684,2023
18685,2023
18686,2023
18687,2023
18688,2023
18689,2023
18690,2023
18691,2023
18692,2023
18693,2023
18694,2023
18695,2023
18696,2023
18697,2023
18698,2023
18699,2023
18700,2023
18701,2023
18702,2023
18703,2023
18704,2023
18705,2023
18706,2023
18707,2023
18708,2023
18709,2023
18710,2023
18711,2023
18712,2023
18713,2023
18714,2023
18715,2023
18716,2023
18717,2023
18718,2023
18719,2023
18720,2023
18721,2023
18722,2023
18723,2023
18724,2023
18725,2023
18726,2023
18727,2023
18728,2023
18729,2023
18730,2023
18731,2023
18732,2023
18733,2023
18734,2023
18735,2023
18736,2023
18737,2023
18738,2023
18739,2023
18740,2023
18741,2023
18742,2023
18743,2023
18744,2023
18745,2023
18746,2023
18747,2023
18748,2023
18749,2023
18750,2023
18751,2023
18752,2023
18753,2023
18754,2023
18755,2023
18756,2023
18757,2023
18758,2023
18759,2023
18760,2023
18761,2023
18762,2023
18763,2023
18764,2023
18765,2023
18766,2023
18767,2023
18768,2023
18769,2023
18770,2023
18771,2023
18772,2023
18773,2023
18774,2023
18775,2023
18776,2023
18777,2023
18778,2023
18779,2023
18780,2023
18781,2023
18782,2023
18783,2023
18784,2023
18785,2023
18786,2023
18787,2023
18788,2023
18789,2023
18790,2023
18791,2023
18792,2023
18793,2023
18794,2023
18795,2023
18796,2023
18797,2023
18798,2023
18799,2023
18800,2023
18801,2023
18802,2023
18803,2023
18804,2023
18805,2023
18806,2023
18807,2023
18808,2023
18809,2023
18810,2023
18811,2023
18812,2023
18813,2023
18814,2023
18815,2023
18816,2023
18817,2023
18818,2023
18819,2023
18820,2023
18821,2023
18822,2023
18823,2023
18824,2023
18825,2023
18826,2023
18827,2023
18828,2023
18829,2023
18830,2023
18831,2023
18832,2023
18833,2023
18834,2023
18835,2023
18836,2023
18837,2023
18838,2023
18839,2023
18840,2023
18841,2023
18842,2023
18843,2023
18844,2023
18845,2023
18846,2023
18847,2023
18848,2023
18849,2023
18850,2023
18851,2023
18852,2023
18853,2023
18854,2023
18855,2023
18856,2023
18857,2023
18858,2023
18859,2023
18860,2023
18861,2023
18862,2023
18863,2023
18864,2023
18865,2023
18866,2023
18867,2023
18868,2023
18869,2023
18870,2023
18871,2023
18872,2023
18873,2023
18874,2023
18875,2023
18876,2023
18877,2023
18878,2023
18879,2023
18880,2023
18881,2023
18882,2023
18883,2023
18884,2023
18885,2023
18886,2023
18887,2023
18888,2023
18889,2023
18890,2023
18891,2023
18892,2023
18893,2023
18894,2023
18895,2023
18896,2023
18897,2023
18898,2023
18899,2023
18900,2023
18901,2023
18902,2023
18903,2023
18904,2023
18905,2023
18906,2023
18907,2023
18908,2023
18909,2023
18910,2023
18911,2023
18912,2023
18913,2023
18914,2023
18915,2023
18916,2023
18917,2023
18918,2023
18919,2023
18920,2023
18921,2023
18922,2023
18923,2023
18924,2023
18925,2023
18926,2023
18927,2023
18928,2023
18929,2023
18930,2023
18931,2023
18932,2023
18933,2023
18934,2023
18935,2023
18936,2023
18937,2023
18938,2023
18939,2023
18940,2023
18941,2023
18942,2023
18943,2023
18944,2023
18945,2023
18946,2023
18947,2023
18948,2023
18949,2023
18950,2023
18951,2023
18952,2023
18953,2023
18954,2023
18955,2023
18956,2023
18957,2023
18958,2023
18959,2023
18960,2023
18961,2023
18962,2023
18963,2023
18964,2023
18965,2023
18966,2023
18967,2023
18968,2023
18969,2023
18970,2023
18972,2023
18973,2023
18974,2023
18975,2023
18976,2023
18977,2023
18978,2023
18979,2023
18980,2023
18981,2023
18982,2023
18983,2023
18984,2023
18985,2023
18986,2023
18987,2023
18988,2023
18989,2023
18990,2023
18991,2023
18992,2023
18993,2023
18994,2023
18995,2023
18996,2023
18997,2023
18998,2023
18999,2023
19000,2023
19001,2023
19002,2023
19003,2023
19004,2023
19005,2023
19006,2023
19007,2023
19008,2023
19009,2023
19010,2023
19011,2023
19012,2023
19013,2023
19014,2023
19015,2023
19016,2023
19017,2023
19018,2023
19019,2023
19020,2023
19021,2023
19022,2023
19023,2023
19024,2023
19025,2023
19026,2023
19027,2023
19028,2023
19029,2023
19030,2023
19031,2023
19032,2023
19033,2023
19034,2023
19035,2023
19036,2023
19037,2023
19038,2023
19039,2023
19040,2023
19041,2023
19042,2023
19043,2023
19044,2023
19045,2023
19046,2023
19047,2023
19048,2023
19049,2023
19050,2023
19051,2023
19052,2023
19053,2023
19054,2023
19055,2023
19056,2023
19057,2023
19058,2023
19059,2023
19060,2023
19061,2023
19062,2023
19063,2023
19064,2023
19065,2023
19066,2023
19067,2023
19068,2023
19069,2023
19070,2023
19071,2023
19072,2023
19073,2023
19074,2023
19075,2023
19076,2023
19077,2023
19078,2023
19079,2023
19080,2023
19081,2023
19082,2023
19083,2023
19084,2023
19085,2023
19086,2023
19087,2023
19088,2023
19089,2023
19090,2023
19091,2023
19092,2023
19093,2023
19094,2023
19095,2023
19096,2023
19097,2023
19098,2023
19099,2023
19100,2023
19101,2023
19102,2023
19103,2023
19104,2023
19105,2023
19106,2023
19107,2023
19108,2023
19109,2023
19110,2023
19111,2023
19112,2023
19113,2023
19114,2023
19115,2023
19116,2023
19117,2023
19118,2023
19119,2023
19120,2023
19121,2023
19122,2023
19123,2023
19124,2023
19125,2023
19126,2023
19127,2023
19128,2023
19129,2023
19130,2023
19131,2023
19132,2023
19133,2023
19134,2023
19135,2023
19136,2023
19137,2023
19138,2023
19139,2023
19140,2023
19141,2023
19142,2023
19143,2023
19144,2023
19145,2023
19146,2023
19147,2023
19148,2023
19149,2023
19150,2023
19151,2023
19152,2023
19153,2023
19154,2023
19155,2023
19156,2023
19157,2023
19158,2023
19159,2023
19160,2023
19161,2023
19162,2023
19163,2023
19164,2023
19165,2023
19166,2023
19167,2023
19168,2023
19169,2023
19170,2023
19171,2023
19172,2023
19173,2023
19174,2023
19175,2023
19176,2023
19177,2023
19178,2023
19179,2023
19180,2023
19181,2023
19182,2023
19183,2023
19184,2023
19185,2023
19186,2023
19187,2023
19188,2023
19189,2023
19190,2023
19191,2023
19192,2023
19193,2023
19194,2023
19195,2023
19196,2023
19197,2023
19198,2023
19199,2023
19200,2023
19201,2023
19202,2023
19203,2023
19204,2023
19205,2023
19206,2023
19207,2023
19208,2023
19209,2023
19210,2023
19211,2023
19212,2023
19213,2023
19214,2023
19215,2023
19216,2023
19217,2023
19218,2023
19219,2023
19220,2023
19221,2023
19222,2023
19223,2023
19224,2023
19225,2023
19226,2023
19227,2023
19228,2023
19229,2023
19230,2023
19231,2023
19232,2023
19233,2023
19234,2023
19235,2023
19236,2023
19237,2023
19238,2023
19239,2023
19240,2023
19241,2023
19242,2023
19243,2023
19244,2023
19245,2023
19246,2023
19247,2023
19248,2023
19249,2023
19250,2023
19251,2023
19252,2023
19253,2023
19254,2023
19255,2023
19256,2023
19257,2023
19258,2023
19259,2023
19260,2023
19261,2023
19262,2023
19263,2023
19264,2023
19265,2023
19266,2023
19267,2023
19268,2023
19269,2023
19270,2023
19271,2023
19272,2023
19273,2023
19274,2023
19275,2023
19276,2023
19277,2023
19278,2023
19279,2023
19280,2023
19281,2023
19282,2023
19283,2023
19284,2023
19285,2023
19286,2023
19287,2023
19288,2023
19289,2023
19290,2023
19291,2023
19292,2023
19293,2023
19294,2023
19295,2023
19296,2023
19297,2023
19298,2023
19299,2023
19300,2023
19301,2023
19302,2023
19303,2023
19304,2023
19305,2023
19306,2023
19307,2023
19308,2023
19309,2023
19310,2023
19311,2023
19312,2023
19313,2023
19314,2023
19315,2023
19316,2023
19317,2023
19318,2023
19319,2023
19320,2023
19321,2023
19322,2023
19323,2023
19324,2023
19325,2023
19326,2023
19327,2023
19328,2023
19329,2023
19330,2023
19331,2023
19332,2023
19333,2023
19334,2023
19335,2023
19336,2023
19337,2023
19338,2023
19339,2023
19340,2023
19341,2023
19342,2023
19343,2023
19344,2023
19345,2023
19346,2023
19347,2023
19348,2023
19349,2023
19350,2023
19351,2023
19352,2023
19353,2023
19354,2023
19355,2023
19356,2023
19357,2023
19358,2023
19359,2023
19360,2023
19361,2023
19362,2023
19363,2023
19364,2023
19365,2023
19366,2023
19367,2023
19368,2023
19369,2023
19370,2023
19371,2023
19372,2023
19373,2023
19374,2023
19375,2023
19376,2023
19377,2023
19378,2023
19379,2023
19380,2023
19381,2023
19382,2023
19383,2023
19384,2023
19385,2023
19386,2023
19387,2023
19388,2023
19389,2023
19390,2023
19391,2023
19392,2023
19393,2023
19394,2023
19395,2023
19396,2023
19397,2023
19398,2023
19399,2023
19400,2023
19401,2023
19402,2023
19403,2023
19404,2023
19405,2023
19406,2023
19407,2023
19408,2023
19409,2023
19410,2023
19411,2023
19412,2023
19413,2023
19414,2023
19415,2023
19416,2023
19417,2023
19418,2023
19419,2023
19420,2023
19421,2023
19422,2023
19423,2023
19424,2023
19425,2023
19426,2023
19427,2023
19428,2023
19429,2023
19430,2023
19431,2023
19432,2023
19433,2023
19434,2023
19435,2023
19436,2023
19437,2023
19438,2023
19439,2023
19440,2023
19441,2023
19442,2023
19443,2023
19444,2023
19445,2023
19446,2023
19447,2023
19448,2023
19449,2023
19450,2023
19451,2023
19452,2023
19453,2023
19454,2023
19455,2023
19456,2023
19457,2023
19458,2023
19459,2023
19460,2023
19461,2023
19462,2023
19463,2023
19464,2023
19465,2023
19466,2023
19467,2023
19468,2023
19469,2023
19470,2023
19471,2023
19472,2023
19473,2023
19474,2023
19475,2023
19476,2023
19477,2023
19478,2023
19479,2023
19480,2023
19481,2023
19482,2023
19483,2023
19484,2023
19485,2023
19486,2023
19487,2023
19488,2023
19489,2023
19490,2023
19491,2023
19492,2023
19493,2023
19494,2023
19495,2023
19496,2023
19497,2023
19498,2023
19499,2023
19500,2023
19501,2023
19502,2023
19503,2023
19504,2023
19505,2023
19506,2023
19507,2023
19508,2023
19509,2023
19510,2023
19511,2023
19512,2023
19513,2023
19514,2023
19515,2023
19516,2023
19517,2023
19518,2023
19519,2023
19520,2023
19521,2023
19522,2023
19523,2023
19524,2023
19525,2023
19526,2023
19527,2023
19528,2023
19529,2023
19530,2023
19531,2023
19532,2023
19533,2023
19534,2023
19535,2023
19536,2023
19537,2023
19538,2023
19539,2023
19540,2023
19541,2023
19542,2023
19543,2023
19544,2023
19545,2023
19546,2023
19547,2023
19548,2023
19549,2023
19550,2023
19551,2023
19552,2023
19553,2023
19554,2023
19555,2023
19556,2023
19557,2023
19558,2023
19559,2023
19560,2023
19561,2023
19562,2023
19563,2023
19564,2023
19565,2023
19566,2023
19567,2023
19568,2023
19569,2023
19570,2023
19571,2023
19572,2023
19573,2023
19574,2023
19575,2023
19576,2023
19577,2023
19578,2023
19579,2023
19580,2023
19581,2023
19582,2023
19583,2023
19584,2023
19585,2023
19586,2023
19587,2023
19588,2023
19589,2023
19590,2023
19591,2023
19592,2023
19593,2023
19594,2023
19595,2023
19596,2023
19597,2023
19598,2023
19599,2023
19600,2023
19601,2023
19602,2023
19603,2023
19604,2023
19605,2023
19606,2023
19607,2023
19608,2023
19609,2023
19610,2023
19611,2023
19612,2023
19613,2023
19614,2023
19615,2023
19616,2023
19617,2023
19618,2023
19619,2023
19620,2023
19621,2023
19622,2023
19623,2023
19624,2023
19625,2023
19626,2023
19627,2023
19628,2023
19629,2023
19630,2023
19631,2023
19632,2023
19633,2023
19634,2023
19635,2023
19636,2023
19637,2023
19638,2023
19639,2023
19640,2023
19641,2023
19642,2023
19643,2023
19644,2023
19645,2023
19646,2023
19647,2023
19648,2023
19649,2023
19650,2023
19651,2023
19652,2023
19653,2023
19654,2023
19655,2023
19656,2023
19657,2023
19658,2023
19659,2023
19660,2023
19661,2023
19662,2023
19663,2023
19664,2023
19665,2023
19666,2023
19667,2023
19668,2023
19669,2023
19670,2023
19671,2023
19672,2023
19673,2023
19674,2023
19675,2023
19676,2023
19677,2023
19678,2023
19679,2023
19680,2023
19681,2023
19682,2023
19683,2023
19684,2023
19685,2023
19686,2023
19687,2023
19688,2023
19689,2023
19690,2023
19691,2023
19692,2023
19693,2023
19694,2023
19695,2023
19696,2023
19697,2023
19698,2023
19699,2023
19700,2023
19701,2023
19702,2023
19703,2023
19704,2023
19705,2023
19706,2023
19707,2023
19708,2023
19709,2023
19710,2023
19711,2023
19712,2023
19713,2023
19714,2023
19715,2023
19716,2023
19717,2023
19718,2023
19719,2023
19720,2023
19721,2023
19722,2023
19723,2023
19724,2023
19725,2023
19726,2023
19727,2023
19728,2023
19729,2023
19730,2023
19731,2023
19732,2023
19733,2023
19734,2023
19735,2023
19736,2023
19737,2023
19738,2023
19739,2023
19740,2023
19741,2023
19742,2023
19743,2023
19744,2023
19745,2023
19746,2023
19747,2023
19748,2023
19749,2023
19750,2023
19751,2023
19752,2023
19753,2023
19754,2023
19755,2023
19756,2023
19757,2023
19758,2023
19759,2023
19760,2023
19761,2023
19762,2023
19763,2023
19764,2023
19765,2023
19766,2023
19767,2023
19768,2023
19769,2023
19770,2023
19771,2023
19772,2023
19773,2023
19774,2023
19775,2023
19776,2023
19777,2023
19778,2023
19779,2023
19780,2023
19781,2023
19782,2023
19783,2023
19784,2023
19785,2023
19786,2023
19787,2023
19788,2023
19789,2023
19790,2023
19791,2023
19792,2023
19793,2023
19794,2023
19795,2023
19796,2023
19797,2023
19798,2023
19799,2023
19800,2023
19801,2023
19802,2023
19803,2023
19804,2023
19805,2023
19806,2023
19807,2023
19808,2023
19809,2023
19810,2023
19811,2023
19812,2023
19813,2023
19814,2023
19815,2023
19816,2023
19817,2023
19818,2023
19819,2023
19820,2023
19821,2023
19822,2023
19823,2023
19824,2023
