journal_entry_id,posting_date,description
232190.0,05/03/2024,De s/fra. T 0110013 (RESA
232191.0,29/02/2024,De s/fra. 24A0075 (IRAGAZ
232192.0,29/02/2024,De s/fra. SN_4323 (SUMINISTROS
232193.0,07/03/2024,De s/fra. 1384196 (PLUXEE
232194.0,07/03/2024,Pago s/fra. 1384196 (PLUXEE
232195.0,29/02/2024,De s/fra. A000162924 (SOLRED
232196.0,26/02/2024,De s/fra. 24A0067 (IRAGAZ
232197.0,06/03/2024,De s/fra. FPRAL2403-00531
232198.0,06/03/2024,De s/fra. GS2400310 (INTURASA
232199.0,05/03/2024,De s/fra. 24F10144 (IPC)
232200.0,07/03/2024,De s/fra. A102013 (GASOILS
232202.0,29/02/2024,De s/fra. 01309 (FERRETERIA
232203.0,29/02/2024,De s/fra. INV/2024/02/0578
232204.0,29/02/2024,De s/fra. º FVR24-02111
232205.0,07/03/2024,Entrega anticipo proveedor
232207.0,07/03/2024,Recepción efecto fra. 501004537
232208.0,07/03/2024,Recepción efecto fra. 501004538
232209.0,07/03/2024,Recepción efecto fra. 501004539
232210.0,07/03/2024,Recepción efecto fra. 501004540
232211.0,07/03/2024,Cobro n/fra. 521006832 (SOLAR
232213.0,08/03/2024,Cobro agrupación de efectos
232214.0,08/03/2024,Cobro n/fra. 521007460 (BLUE
232215.0,11/03/2024,Traspaso de CaixaBank a BBVA
232216.0,08/03/2024,Recepción efecto fra. 611004303
232217.0,08/03/2024,Cobro n/fra. 611004303 (UTE
232218.0,08/03/2024,Cobro n/fra. 501004664
232219.0,08/03/2024,Recepción efecto fra. 521004701
232220.0,08/03/2024,Cobro n/fra. 521004701
232221.0,06/03/2024,De s/fra. 5010FR10077639
232222.0,08/03/2024,Cobro n/fra. 521007331
232223.0,08/03/2024,Recepción anticipo cliente PETER
232224.0,08/03/2024,Recepción anticipo cliente HDAD
232225.0,05/03/2024,De s/fra. 000/172689 (SIERRA
232226.0,08/03/2024,Pago s/fra. 000/172689 (SIERRA
232227.0,08/03/2024,Recepción anticipo cliente
232228.0,08/03/2024,Recepción agrupación 3205
232229.0,08/03/2024,Recepción efecto fra. 521007583
232230.0,08/03/2024,Recepción efecto fra. 521007019
232231.0,01/03/2024,De s/fra. 24-0030 (U.T.E. E.D.A.R.
232233.0,07/03/2024,Impago fra 391022370 Casa nova
232234.0,07/03/2024,De s/fra. 43LIS4NU3000 (BANCO
232235.0,07/03/2024,Pago s/fra. 43LIS4NU3000
232236.0,07/03/2024,Pago remesa nº 147
232237.0,08/03/2024,Cobro n/fra. 611005158
232239.0,08/03/2024,Recepción agrupación 3207
232240.0,07/03/2024,De s/fra. A/63 (INBOCA
232241.0,29/02/2024,De s/fra. 2400163
232242.0,25/02/2024,De s/fra. A/02/24 (ALFONSO
232243.0,08/03/2024,De s/fra. 241112924806 (VIVA
232244.0,08/03/2024,Recepción agrupación 3125
232246.0,05/03/2024,De s/fra. 26 (MANUEL CALZADO
232247.0,08/03/2024,Pago s/fra. 26 (MANUEL
232249.0,03/03/2024,De s/fra. MC19077209
232250.0,03/03/2024,Pago s/fra. MC19077209
232251.0,28/02/2024,De s/fra. MC20345994
232252.0,28/02/2024,Pago s/fra. MC20345994
232253.0,04/03/2024,De s/fra. 2024-084 (ASPEC)
232254.0,08/03/2024,Pago s/fra. 2024-084 (ASPEC)
232255.0,05/03/2024,De s/fra. 374 (ESTEBAN GOMEZ
232256.0,01/03/2024,De s/fra. F24ES-00475379 (ENI
232258.0,08/03/2024,Pago di. Fra 2181 Goikoa
232259.0,01/03/2024,De s/fra. R01-24 (ANA LOPEZ
232260.0,01/03/2024,De s/fra. 01/24-1 (ANA LOPEZ
232262.0,29/02/2024,De s/fra. A24 - 432 (AGUSTIN
232263.0,06/03/2024,De s/fra. 000706 (SANITARIOS
232264.0,29/02/2024,De s/fra. 21000110/1 (MAT.
232265.0,24/02/2024,De s/fra. INV/2024/02/0420
232266.0,29/02/2024,De s/fra. 001266 (RAFAEL
232267.0,29/02/2024,De s/fra. 2024A000040
232268.0,26/02/2024,De s/fra. 523034214 (VODAFONE
232269.0,27/02/2024,De s/fra. 523034951 (VODAFONE
232270.0,04/03/2024,De s/fra. 51932024J100000351
232271.0,08/03/2024,De s/fra. 000114 (GESCAL
232272.0,05/03/2024,De s/fra. 523038852 (VODAFONE
232273.0,05/03/2024,De s/fra. FV-2024-0168
232274.0,08/03/2024,Recepción efecto fra. 611005060
232275.0,08/03/2024,Recepción efecto fra. 611004662
232276.0,15/02/2024,De s/fra. A42 (TALLERES
232277.0,05/03/2024,De s/fra. M27/002821
232278.0,05/03/2024,Pago s/fra. M27/002821
232281.0,29/02/2024,De s/fra. 0420650 (SUMINISTROS
232282.0,07/03/2024,De s/fra. 01229-E (CAYETANO
232283.0,08/03/2024,Pago s/fra. 01229-E (CAYETANO
232284.0,08/03/2024,Recepción efecto fra. 511003063
232285.0,08/03/2024,Pago Liquidacion Juan Cirilo 08-
232286.0,08/03/2024,Pago Liquidacion Hemrry Lewwis
232287.0,08/03/2024,Recepción efecto fra. 391020059
232288.0,08/03/2024,Recepción efecto fra. 391019179
232293.0,08/03/2024,Recepción efecto fra. 391020704
232294.0,08/03/2024,Recepción efecto fra. 501004421
232298.0,06/03/2024,De n/fra. 526000321
232299.0,08/03/2024,De n/fra. 526000322 (ATALAYA
232301.0,08/03/2024,De n/fra. 506000176 (PREFABRI
232302.0,06/03/2024,De n/fra. 616000077
232303.0,06/03/2024,De n/fra. 616000078
232304.0,06/03/2024,De n/fra. 616000079
232305.0,07/03/2024,De n/fra. 616000080 (UTE
232306.0,07/03/2024,De n/fra. 616000081 (ORMAK
232307.0,07/03/2024,De n/fra. 391022751 (BRUNCH-IN
232308.0,07/03/2024,De n/fra. 391022752 (HALTEN
232309.0,07/03/2024,De n/fra. 391022753 (JORDI
232310.0,07/03/2024,De n/fra. 391022754 (NTRA.
232311.0,07/03/2024,De n/fra. 391022755 (SERVEIS
232312.0,08/03/2024,De n/fra. 391022756 (JEFATURA
232313.0,08/03/2024,De n/fra. 391022757
232314.0,06/03/2024,De n/fra. 411001712
232315.0,08/03/2024,De n/fra. 411001713 (ALGECO
232316.0,04/03/2024,De n/fra. 501005097 (PREFABRI
232317.0,04/03/2024,De n/fra. 501005098 (TIMINGLAP
232318.0,04/03/2024,De n/fra. 501005099 (URBASER
232319.0,04/03/2024,De n/fra. 501005100 (VICTUM
232320.0,06/03/2024,De n/fra. 501005101 (ONZA
232321.0,06/03/2024,De n/fra. 501005102 (DAGO
232322.0,07/03/2024,De n/fra. 501005103
232323.0,07/03/2024,De n/fra. 501005104 (EVERYONE
232324.0,07/03/2024,De n/fra. 501005105 (EXCMO
232325.0,05/03/2024,De n/fra. 611005495 (AULKIA SL)
232326.0,05/03/2024,De n/fra. 611005496 (BEASAIN
232327.0,05/03/2024,De n/fra. 611005497 (LOYOLA
232328.0,05/03/2024,De n/fra. 611005498
232329.0,06/03/2024,De n/fra. 611005499
232330.0,06/03/2024,De n/fra. 611005500
232331.0,06/03/2024,De n/fra. 611005501
232332.0,07/03/2024,De n/fra. 611005502 (CAMPEZO
232333.0,07/03/2024,De n/fra. 611005503 (UTE
232334.0,08/03/2024,De n/fra. 611005504
232335.0,08/03/2024,De n/fra. 611005505 (JEFATURA
232336.0,05/03/2024,De n/fra. 521007603 (RAFAEL
232337.0,05/03/2024,De n/fra. 521007604 (EXCMO
232338.0,05/03/2024,De n/fra. 521007605 (EVENTS BY
232339.0,05/03/2024,De n/fra. 521007606 (EXCMO
232340.0,05/03/2024,De n/fra. 521007607 (FERNANDO
232341.0,05/03/2024,De n/fra. 521007608 (JEFATURA
232342.0,06/03/2024,De n/fra. 521007609
232343.0,07/03/2024,De n/fra. 521007610 (FRES
232344.0,08/03/2024,De n/fra. 521007611 (UTE
232345.0,08/03/2024,De n/fra. 521007612 (JEFATURA
232346.0,08/03/2024,De n/fra. 521007613 (JEFATURA
232347.0,08/03/2024,De n/fra. 521007614 (JEFATURA
232348.0,05/03/2024,De n/fra. 396000379
232349.0,06/03/2024,De n/fra. 396000380
232350.0,07/03/2024,De n/fra. 396000381 (SERVEIS
232353.0,08/03/2024,De n/fra. 396000384
232354.0,08/03/2024,De n/fra. 396000385
232355.0,08/03/2024,De n/fra. 396000386
232356.0,08/03/2024,De n/fra. 396000387
232357.0,06/03/2024,De n/fra. 416000133
232358.0,07/03/2024,De n/fra. 416000134
232359.0,07/03/2024,De n/fra. 416000135
232361.0,08/03/2024,Recepción agrupación 3211
232362.0,08/03/2024,Cobro agrupación de efectos
232363.0,11/03/2024,Cobro n/fra. 521006819 (MIGUEL
232364.0,11/03/2024,Cobro n/fra. 501004714 (EXCMO
232365.0,11/03/2024,Recepción anticipo cliente
232366.0,11/03/2024,Recepción anticipo cliente JAVIER
232367.0,11/03/2024,Cobro n/fra. 521005994 (EXCMO
232368.0,11/03/2024,Recepción efecto fra. 391021458
232369.0,11/03/2024,Recepción anticipo cliente
232370.0,11/03/2024,Recepción efecto fra. 391021841
232371.0,11/03/2024,Recepción efecto fra. 411001636
232372.0,12/02/2024,Cobro n/fra. Devol % 644404
232373.0,07/03/2024,De s/fra. FE24321459599620
232374.0,08/03/2024,Cobro agrupación de efectos
232375.0,11/03/2024,Pago s/fra. F2024-006462
232376.0,11/03/2024,Cobro remesa nº 168
232377.0,11/03/2024,Cobro n/fra. 611005085
232378.0,11/03/2024,Cobro n/fra. 611004388 (AMBER
232379.0,11/03/2024,Cobro agrupación de efectos
232380.0,11/03/2024,Cobro n/fra. 391021275 (AKAN
232381.0,11/03/2024,Recepción agrupación 3215
232382.0,08/03/2024,Cobro agrupación de efectos
232383.0,11/03/2024,Recepción anticipo cliente CLUB
232384.0,11/03/2024,Cobro n/fra. 611005504
232385.0,08/03/2024,Tasas  Astigarragako Udala
232386.0,08/03/2024,Suministro Agua Astigarragako
232387.0,11/03/2024,Embargo Henry Lewis Exp
232388.0,05/03/2024,De s/fra. A/250 (3 CARROCEROS)
232389.0,11/03/2024,Pago s/fra. A/250 (3
232390.0,23/02/2024,De s/fra.
232392.0,28/02/2024,De s/fra.
232394.0,23/02/2024,De s/fra. 017-0002-017208
232396.0,29/02/2024,Gastos Febrero tarjeta Toni 1698
232397.0,05/03/2024,Adeudo tarjeta Toni 1698
232398.0,16/02/2024,De s/fra. CBK24002702906
232399.0,16/02/2024,Pago s/fra. CBK24002702906
232400.0,16/02/2024,De s/fra. CBK24002702907
232401.0,16/02/2024,Pago s/fra. CBK24002702907
232402.0,16/02/2024,De s/fra. CBK24002702908
232403.0,16/02/2024,Pago s/fra. CBK24002702908
232404.0,16/02/2024,De s/fra. CBK24002702909
232405.0,16/02/2024,Pago s/fra. CBK24002702909
232406.0,16/02/2024,De s/fra. CBK24002702910
232407.0,16/02/2024,Pago s/fra. CBK24002702910
232408.0,19/02/2024,De s/fra. CBK24002760795
232409.0,19/02/2024,Pago s/fra. CBK24002760795
232410.0,22/02/2024,De s/fra. CBK24002919003
232411.0,22/02/2024,Pago s/fra. CBK24002919003
232412.0,22/02/2024,Devolución ef. fra. 501004307
232413.0,01/02/2024,De s/fra. H0901523436 (IBIS
232414.0,01/02/2024,Pago s/fra. H0901523436 (IBIS
232415.0,28/02/2024,Comision por devolucion de
232416.0,28/02/2024,Devolución agrup. 3017 (PARROS
232417.0,01/02/2024,De s/fra. 25/23503873 (SANTA
232418.0,01/02/2024,Pago s/fra. 25/23503873 (SANTA
232419.0,29/02/2024,De s/fra. CBK24003833277
232421.0,01/03/2024,Pago s/fra. CBK24003833277
232422.0,01/02/2024,Pago s/fra. 1803
232423.0,01/02/2024,De s/fra. 25/23503860 (SANTA
232424.0,01/02/2024,Pago s/fra. 25/23503860 (SANTA
232426.0,28/02/2024,Pago s/fra.
232427.0,22/02/2024,Pago s/fra.
232428.0,23/02/2024,Pago s/fra. 017-0002-017208
232429.0,01/02/2024,De s/fra. 5006/289594
232430.0,01/02/2024,Pago s/fra. 5006/289594
232431.0,26/02/2024,De s/fra. 202403104 (ADARRA-
232432.0,26/02/2024,Pago s/fra. 202403104 (ADARRA-
232433.0,19/02/2024,De s/fra. 2400056554 (ARVAL
232434.0,01/03/2024,Pago s/fra. 2400056554 (ARVAL
232435.0,01/03/2024,De s/fra. C202400000149028
232436.0,29/02/2024,De s/fra. 2400058694 (ARVAL
232438.0,29/02/2024,Pago s/fra. C202400000149028
232439.0,29/02/2024,Gastos Tarj 3023 Aloña Susaeta
232440.0,01/03/2024,Pago s/fra. 2400058694 (ARVAL
232441.0,01/03/2024,De s/fra. 2400105611 (ARVAL
232442.0,01/03/2024,Pago s/fra. 2400105611 (ARVAL
232443.0,01/03/2024,Seguro Autonomo CaixaBank
232444.0,24/02/2024,Pago a Cta Google
232445.0,01/02/2024,De s/fra. 425 (CADENA
232446.0,01/02/2024,Pago s/fra. 425 (CADENA
232449.0,26/02/2024,Traspaso cta B.sabadell a Tarjeta
232450.0,02/03/2024,Gastos cuenta negocio
232451.0,26/02/2024,Fianza Mudimoto (Toni)
232452.0,05/03/2024,De s/fra. CBK24003957234
232453.0,05/03/2024,Pago s/fra. CBK24003957234
232454.0,05/03/2024,De s/fra. CBK24004051396
232455.0,05/03/2024,Pago s/fra. CBK24004051396
232456.0,05/03/2024,De s/fra. CBK24004051395
232457.0,05/03/2024,Pago s/fra. CBK24004051395
232458.0,05/03/2024,De s/fra. CBK24003957233
232459.0,05/03/2024,Pago s/fra. CBK24003957233
232460.0,01/02/2024,De s/fra. 23018961 (AC HOTEL
232461.0,05/03/2024,De s/fra. CBK24003957230
232462.0,05/03/2024,Pago s/fra. CBK24003957230
232463.0,01/02/2024,Pago s/fra. 23018961 (AC HOTEL
232464.0,05/03/2024,De s/fra. CBK24003957231
232465.0,05/03/2024,Pago s/fra. CBK24003957231
232466.0,05/03/2024,De s/fra. CBK24003957232
232467.0,05/03/2024,Pago s/fra. CBK24003957232
232468.0,29/02/2024,De s/fra. FA-30528 (Mª DE LOS
232469.0,29/02/2024,Pago s/fra. FA-30528 (Mª DE LOS
232470.0,29/02/2024,Gastos formacion tarj Pli 1017
232471.0,29/02/2024,De s/fra. ES0000025453384-0224
232472.0,29/02/2024,Gastos Febrero tarjeta Elena
232473.0,05/03/2024,Pago s/fra. ES0000025453384-
232474.0,08/03/2024,De s/fra. CBK24004216626
232475.0,08/03/2024,Pago s/fra. CBK24004216626
232476.0,08/03/2024,De s/fra. CBK24004216625
232477.0,08/03/2024,Pago s/fra. CBK24004216625
232478.0,08/03/2024,De s/fra. CBK24004212158
232479.0,08/03/2024,Pago s/fra. CBK24004212158
232480.0,05/03/2024,Adeudo tarjeta Elena 0846
232481.0,23/02/2024,Pago s/fra. ES4B95ABES
232482.0,05/03/2024,Adeudo tarjeta Lourdes 2769
232483.0,26/02/2024,De s/fra. 19606 (DASSLER
232484.0,29/02/2024,Gastos Febrero tarjeta Susana
232485.0,29/02/2024,De s/fra. 016/2024 (IVAN
232486.0,05/03/2024,Cobro n/fra. 501004327 (MAVA
232487.0,29/02/2024,De s/fra. 24/00536 (FERRETERIA
232488.0,29/02/2024,De s/fra. 24/468
232489.0,05/03/2024,Cobro n/fra. 501002319
232490.0,05/03/2024,Cobro n/fra. 521006434
232491.0,22/02/2024,De s/fra. H-2024-111 (SERVICIOS
232492.0,05/03/2024,Cobro n/fra. 521005655
232493.0,05/03/2024,Cobro n/fra. 521006195
232494.0,22/02/2024,Pago s/fra. H-2024-111
232496.0,05/03/2024,Cobro n/fra. 202200473
232497.0,05/03/2024,Cobro agrupación de efectos
232498.0,05/03/2024,Cobro agrupación de efectos
232499.0,29/02/2024,De s/fra. 18202400002664
232500.0,29/02/2024,Pago s/fra. 18202400002664
232501.0,05/03/2024,Cobro agrupación de efectos
232502.0,08/03/2024,De s/fra. VTA/24-000077
232503.0,05/03/2024,Cobro agrupación de efectos
232504.0,08/03/2024,Pago s/fra. VTA/24-000077
232505.0,29/02/2024,Gastos tarjeta Gerard 7010
232506.0,06/02/2024,De s/fra. 18202400001604
232507.0,06/02/2024,Pago s/fra. 18202400001604
232508.0,05/03/2024,Cobro agrupación de efectos
232509.0,08/03/2024,De s/fra. VTA/24-000076
232510.0,08/03/2024,Pago s/fra. VTA/24-000076
232511.0,05/03/2024,Cobro n/fra. 501003785 (ETOSA
232512.0,05/03/2024,Cobro agrupación de efectos
232513.0,05/03/2024,Cobro n/fra. 501004290
232514.0,05/03/2024,Cobro n/fra. 501004291
232515.0,05/03/2024,Cobro n/fra. 521006477
232516.0,01/02/2024,Paso a inmovilizado reforma local
232517.0,05/03/2024,Cobro n/fra. 521006512 (UTE
232518.0,05/03/2024,Cobro n/fra. 521004332
232519.0,26/02/2024,De s/fra. 240999 (COMPLEJO
232520.0,07/03/2024,De s/fra. B000108 (MIGUEL
232521.0,26/02/2024,Pago s/fra. 240999 (COMPLEJO
232522.0,29/02/2024,Gasto Formacion  tarj Jordi
232523.0,07/03/2024,De s/fra. O 000081/24 (MIGUEL
232524.0,07/03/2024,De s/fra. O 000082/24 (MIGUEL
232525.0,07/03/2024,De s/fra. O 000083/24 (MIGUEL
232526.0,07/03/2024,De s/fra. O 000084/24 (MIGUEL
232527.0,07/03/2024,De s/fra. O 000085/24 (MIGUEL
232528.0,07/03/2024,De s/fra. O 000086/24 (MIGUEL
232529.0,11/03/2024,Cobro n/fra. 521003258
232530.0,28/02/2024,De s/fra. 067-0002-876279
232531.0,28/02/2024,Pago s/fra. 067-0002-876279
232532.0,29/02/2024,Gastos Febrero Tarjeta 3606
232533.0,11/03/2024,Cobro n/fra. 501003040 (HIJOS
232534.0,26/02/2024,De s/fra. 067-0002-875713
232535.0,11/03/2024,Pago agrupación de efectos 150
232536.0,26/02/2024,Pago s/fra. 067-0002-875713
232537.0,11/03/2024,Cobro n/fra. 501002638
232538.0,11/03/2024,Cobro n/fra. 501003850 (CEOS
232539.0,11/03/2024,Cobro n/fra. 501003853 (CEOS
232540.0,05/03/2024,Adeudo tarjeta Mireia 3606
232541.0,11/03/2024,Cobro n/fra. 501003852 (CEOS
232542.0,11/03/2024,Cobro n/fra. 501003851 (CEOS
232543.0,26/02/2024,Entrega anticipo proveedor
232544.0,29/02/2024,Traspaso a cta Leroy Merlin
232546.0,05/02/2024,De s/fra. 064/24 (TALLERES Y
232547.0,07/02/2024,De s/fra. 067/24 (TALLERES Y
232548.0,22/02/2024,De s/fra. X-202400101 (AUTOS
232549.0,29/02/2024,De s/fra. 2024/57 (ETXETRUKK
232550.0,29/02/2024,De s/fra. 24/178 (SUBMINISTRES
232551.0,13/02/2024,De s/fra. 082420001125669
232552.0,13/02/2024,Pago s/fra. 082420001125669
232553.0,29/02/2024,De s/fra. 24A000001 (ERIC
232554.0,29/02/2024,De s/fra. 1063 (ESTANISLAO
232555.0,11/03/2024,Cobro n/fra. 501004216
232556.0,23/02/2024,De s/fra. 067-0002-874948
232557.0,23/02/2024,Pago s/fra. 067-0002-874948
232558.0,29/02/2024,Gastos Febrero-24 tarj 8017 Elena
232559.0,11/03/2024,Cobro agrupación de efectos
232560.0,11/03/2024,Cobro agrupación de efectos
232561.0,11/03/2024,Cobro n/fra. 521005746 (BILBA
232562.0,26/02/2024,De s/fra. 046-0002-930953
232563.0,26/02/2024,Pago s/fra. 046-0002-930953
232564.0,11/03/2024,De s/fra. 009-0003-588294
232565.0,11/03/2024,Pago s/fra. 009-0003-588294
232566.0,08/02/2024,De s/fra. 240059144 (ONLINE
232567.0,08/02/2024,Pago s/fra. 240059144 (ONLINE
232568.0,15/02/2024,De s/fra. A24-347 (AGUSTIN
232569.0,29/02/2024,De s/fra. 1064 (ESTANISLAO
232570.0,16/02/2024,De s/fra. 168328378417
232571.0,16/02/2024,Pago s/fra. 168328378417
232572.0,08/02/2024,De s/fra. 1026522889 (RYANAIR
232573.0,24/02/2024,De s/fra. HW 524746
232574.0,08/02/2024,Pago s/fra. 1026522889
232575.0,24/02/2024,Pago s/fra. HW 524746
232576.0,24/02/2024,De s/fra.
232577.0,24/02/2024,Pago s/fra.
232578.0,14/02/2024,De s/fra. 1026585052 (RYANAIR
232579.0,14/02/2024,Pago s/fra. 1026585052
232580.0,11/03/2024,Cobro agrupación de efectos
232581.0,11/03/2024,Cobro n/fra. 521005811 (VDR
232582.0,11/03/2024,Cobro agrupación de efectos
232583.0,11/03/2024,Cobro n/fra. 501004340 (ID
232584.0,11/03/2024,Cobro n/fra. 501004691 (ID
232585.0,11/03/2024,Cobro n/fra. 501004692 (ID
232586.0,11/03/2024,Cobro n/fra. 501005081 (ID
232587.0,11/03/2024,Cobro agrupación de efectos
232588.0,12/03/2024,Cobro n/fra. 521006759 (SUN
232589.0,12/03/2024,Cobro n/fra. 501005065
232590.0,12/03/2024,Recepción anticipo cliente HDAD.
232591.0,08/03/2024,De s/fra. 000/172729 (SIERRA
232592.0,12/03/2024,Pago s/fra. 000/172729 (SIERRA
232593.0,12/03/2024,Cobro n/fra. 521006164
232594.0,06/03/2024,De s/fra. F24ES-00509178 (ENI
232595.0,12/03/2024,Cobro agrupación de efectos
232596.0,12/03/2024,Recepción efecto fra. 521005866
232597.0,12/03/2024,Cobro n/fra. 521005866
232598.0,12/03/2024,Cobro n/fra. 521006960
232599.0,12/03/2024,Cobro n/fra. 521007510 (IDEAL
232600.0,12/03/2024,Cobro agrupación de efectos
232601.0,12/03/2024,Cobro n/fra. 521006944
232602.0,12/03/2024,Cobro n/fra. 501004545 (APRO
232603.0,12/03/2024,Cobro n/fra. 501004546 (APRO
232604.0,12/03/2024,Cobro n/fra. 501005042
232605.0,05/03/2024,Cobro n/fra. 501003347 (SDAD.
232606.0,05/03/2024,Cobro n/fra. 501003348 (SDAD.
232607.0,11/03/2024,De s/fra. 1384853 (PLUXEE
232608.0,11/03/2024,Pago s/fra. 1384853 (PLUXEE
232609.0,12/03/2024,Cobro n/fra. 521007454
232610.0,12/03/2024,Cobro agrupación de efectos
232611.0,09/02/2024,De s/fra. D10001018 (GRUPO
232612.0,09/02/2024,Pago s/fra. D10001018 (GRUPO
232613.0,24/02/2024,De s/fra. 79544 (PINTO
232614.0,24/02/2024,Pago s/fra. 79544 (PINTO
232615.0,12/03/2024,Recepción efecto fra. 521007020
232616.0,01/03/2024,De s/fra. 21240301010271076
232617.0,20/02/2024,De s/fra. 78505 (PINTO
232618.0,20/02/2024,Pago s/fra. 78505 (PINTO
232619.0,11/03/2024,Pago s/fra. 21240301010271076
232620.0,12/03/2024,Recepción agrupación 3185
232621.0,16/02/2024,De s/fra. 284-172395 (MINIT
232622.0,16/02/2024,Pago s/fra. 284-172395 (MINIT
232623.0,27/02/2024,De s/fra. P24CON007463940
232624.0,12/03/2024,Recepción efecto fra. 501004288
232625.0,12/03/2024,Recepción efecto fra. 501004636
232626.0,15/02/2024,De s/fra. FT138220100062
232627.0,12/03/2024,Recepción efecto fra. 511003134
232629.0,15/02/2024,Pago s/fra. FT138220100062
232630.0,12/03/2024,Recepción efecto fra. 511003132
232631.0,12/02/2024,De s/fra. 202400051 (HUA LEI
232632.0,12/03/2024,Recepción efecto fra. 511003133
232633.0,12/02/2024,Pago s/fra. 202400051 (HUA LEI
232634.0,12/03/2024,Recepción efecto fra. 521006791
232635.0,15/02/2024,De s/fra.
232636.0,12/02/2024,Pago s/fra.
232637.0,15/02/2024,De s/fra. 240069751 (ONLINE
232639.0,14/02/2024,De s/fra. 240068553 (ONLINE
232640.0,14/02/2024,Pago s/fra. 240068553 (ONLINE
232641.0,11/02/2024,De s/fra.
232642.0,11/02/2024,Pago s/fra.
232643.0,20/02/2024,De s/fra. C202400000120008
232644.0,20/02/2024,Pago s/fra. C202400000120008
232645.0,29/02/2024,Gastos Febrero -24  Tar Ricard
232647.0,11/02/2024,De s/fra. ORD_031_2024_006504
232648.0,11/02/2024,Pago s/fra.
232649.0,15/02/2024,Pago s/fra. 240069751 (ONLINE
232650.0,11/02/2024,De s/fra. 75653 (PINTO
232651.0,11/02/2024,Pago s/fra. 75653 (PINTO
232652.0,06/03/2024,De s/fra. F24ES-00502306 (ENI
232653.0,08/03/2024,De s/fra. FPRVE2403-0147 (HUNE
232654.0,02/02/2024,De s/fra. A-V2024-00000494478
232655.0,02/02/2024,Pago s/fra. A-V2024-
232656.0,07/03/2024,De s/fra. FEVR24-000049
232657.0,29/02/2024,Sueldos y Salarios Galicia
232658.0,29/02/2024,Gastos Febrero Tarjeta Encarni
232659.0,29/02/2024,De s/fra. 0343/24 (GESCECA
232660.0,21/02/2024,De s/fra. D/2024/22697
232662.0,21/02/2024,De s/fra. BORME/2024/20813
232664.0,29/02/2024,De s/fra. 240791A00120790
232665.0,29/02/2024,Pago s/fra. 240791A00120790
232666.0,29/02/2024,Pago IVA Enero
232667.0,29/02/2024,Pago s/fra. 523019783
232668.0,29/02/2024,De s/fra. E632402358012
232669.0,29/02/2024,Pago s/fra. E632402358012
232670.0,29/02/2024,Pago s/fra. 24000051/1 (MAT.
232672.0,29/02/2024,Pago s/fra. FC I23 0100008817
232673.0,29/02/2024,Pago s/fra. INV/2024/01/0222
232674.0,29/02/2024,Pago s/fra. INV/2024/01/0223
232675.0,29/02/2024,Pago s/fra. INV/2024/01/0221
232676.0,29/02/2024,Comisión emisión certificado
232677.0,28/02/2024,Pago s/fra. 4M2400239
232678.0,28/02/2024,Pago s/fra. 24000031/1 (JUAN
232679.0,28/02/2024,Pago s/fra. 24000033/1 (JUAN
232680.0,12/03/2024,Pago s/fra. 0343/24 (GESCECA
232681.0,28/02/2024,De s/fra. 240791A00115411
232682.0,28/02/2024,Pago s/fra. 240791A00115411
232683.0,01/03/2024,De s/fra. 5 (ANGEL MOLINA
232684.0,04/03/2024,Pago s/fra. 5 (ANGEL MOLINA
232687.0,19/02/2024,De s/fra. PNR401N0083357
232688.0,27/02/2024,Pago s/fra. PNR401N0083357
232689.0,27/02/2024,Traspaso
232690.0,06/02/2024,Pago s/fra. 2402C00261697
232691.0,06/02/2024,Pago s/fra. 2402C00019840
232692.0,22/02/2024,De s/fra. CI0922366442
232693.0,29/02/2024,Pago s/fra. CI0922366442
232694.0,22/02/2024,De s/fra. ZK24-000106234
232696.0,12/03/2024,Recepción agrupación 3223
232697.0,22/02/2024,De s/fra. ZI24-000465995
232699.0,12/03/2024,Recepción efecto fra. 501004745
232700.0,12/03/2024,Recepción agrupación 3224
232701.0,12/03/2024,Recepción agrupación 3225
232702.0,01/03/2024,Pago s/fra. S24CON005633933
232704.0,01/03/2024,Pago s/fra. FC24/104
232705.0,01/03/2024,Pago s/fra. 2400419 (Soluciones
232706.0,01/03/2024,Pago s/fra. FPT17/2024
232707.0,01/03/2024,Pago s/fra. F24-000593
232709.0,04/03/2024,Gasto Telefonica Moviles
232710.0,04/03/2024,Gasto telefonica de España SAU
232711.0,04/03/2024,De s/fra. 240791A00127780
232712.0,04/03/2024,Pago s/fra. 240791A00127780
232713.0,04/03/2024,De s/fra. 240791A00124442
232714.0,04/03/2024,Pago s/fra. 240791A00124442
232715.0,04/03/2024,Taxi Dembelé 29/02/24
232716.0,12/03/2024,Recepción agrupación 3226
232717.0,12/03/2024,Recepción efecto fra. 611004584
232718.0,05/03/2024,Adeudo tarjeta German
232719.0,28/02/2024,Gastos febrero tarjeta 7870
232720.0,05/03/2024,Pago s/fra. SV24000364
232721.0,05/03/2024,Pago s/fra. ALQ24013336
232722.0,05/03/2024,Pago s/fra. ALQ24013335
232723.0,05/03/2024,Pago s/fra. ALQ24013334
232724.0,05/03/2024,Pago s/fra. ALQ24013331
232725.0,05/03/2024,Pago s/fra. ALQ24013338
232726.0,05/03/2024,Pago s/fra. ALQ24013332
232727.0,05/03/2024,Pago s/fra. ALQ24013329
232728.0,05/03/2024,Pago s/fra. ALQ24013337
