journal_entry_id,posting_date
1190000165.0,01/01/2025
1200000000.0,02/01/2025
1200000001.0,02/01/2025
1200000002.0,02/01/2025
1200000003.0,15/01/2025
1200000004.0,15/01/2025
1200000005.0,15/01/2025
1200000006.0,15/01/2025
1200000007.0,15/01/2025
1200000008.0,15/01/2025
1200000009.0,15/01/2025
1200000010.0,15/01/2025
1200000011.0,15/01/2025
1200000012.0,15/01/2025
1200000013.0,15/01/2025
1200000014.0,15/01/2025
1200000015.0,15/01/2025
1200000016.0,22/01/2025
1200000017.0,22/01/2025
1200000018.0,22/01/2025
1200000019.0,22/01/2025
1200000020.0,22/01/2025
1200000021.0,22/01/2025
1200000022.0,22/01/2025
1200000023.0,22/01/2025
1200000024.0,22/01/2025
1200000025.0,22/01/2025
1200000026.0,29/01/2025
1200000027.0,29/01/2025
1200000028.0,29/01/2025
1200000029.0,29/01/2025
1210000000.0,01/01/2025
1210000001.0,01/01/2025
1210000002.0,01/01/2025
1210000003.0,01/01/2025
1300000000.0,01/01/2025
1300000001.0,02/01/2025
1300000002.0,02/01/2025
1300000003.0,02/01/2025
1300000004.0,02/01/2025
1300000005.0,02/01/2025
1300000006.0,02/01/2025
1300000007.0,02/01/2025
1300000008.0,02/01/2025
1300000009.0,02/01/2025
1300000010.0,02/01/2025
1300000011.0,02/01/2025
1300000012.0,02/01/2025
1300000013.0,02/01/2025
1300000014.0,02/01/2025
1300000015.0,02/01/2025
1300000016.0,02/01/2025
1300000017.0,02/01/2025
1300000018.0,02/01/2025
1300000019.0,02/01/2025
1300000020.0,02/01/2025
1300000021.0,02/01/2025
1300000022.0,02/01/2025
1300000023.0,02/01/2025
1300000024.0,02/01/2025
1300000025.0,02/01/2025
1300000026.0,02/01/2025
1300000027.0,02/01/2025
1300000028.0,02/01/2025
1300000029.0,02/01/2025
1300000030.0,02/01/2025
1300000031.0,02/01/2025
1300000032.0,02/01/2025
1300000033.0,02/01/2025
1300000034.0,02/01/2025
1300000035.0,02/01/2025
1300000036.0,02/01/2025
1300000037.0,02/01/2025
1300000038.0,02/01/2025
1300000039.0,02/01/2025
1300000040.0,02/01/2025
1300000041.0,02/01/2025
1300000042.0,02/01/2025
1300000043.0,02/01/2025
1300000044.0,02/01/2025
1300000045.0,02/01/2025
1300000046.0,02/01/2025
1300000047.0,02/01/2025
1300000048.0,02/01/2025
1300000049.0,02/01/2025
1300000050.0,02/01/2025
1300000051.0,02/01/2025
1300000052.0,02/01/2025
1300000053.0,02/01/2025
1300000054.0,02/01/2025
1300000055.0,02/01/2025
1300000056.0,02/01/2025
1300000057.0,02/01/2025
1300000058.0,02/01/2025
1300000059.0,02/01/2025
1300000060.0,02/01/2025
1300000061.0,02/01/2025
1300000062.0,02/01/2025
1300000063.0,02/01/2025
1300000064.0,02/01/2025
1300000065.0,02/01/2025
1300000066.0,02/01/2025
1300000067.0,02/01/2025
1300000068.0,02/01/2025
1300000069.0,02/01/2025
1300000070.0,02/01/2025
1300000071.0,02/01/2025
1300000072.0,02/01/2025
1300000073.0,02/01/2025
1300000074.0,02/01/2025
1300000075.0,02/01/2025
1300000076.0,02/01/2025
1300000077.0,02/01/2025
1300000078.0,02/01/2025
1300000079.0,02/01/2025
1300000080.0,02/01/2025
1300000081.0,02/01/2025
1300000082.0,02/01/2025
1300000083.0,02/01/2025
1300000084.0,02/01/2025
1300000085.0,02/01/2025
1300000086.0,02/01/2025
1300000087.0,02/01/2025
1300000088.0,02/01/2025
1300000089.0,02/01/2025
1300000090.0,02/01/2025
1300000091.0,02/01/2025
1300000092.0,02/01/2025
1300000093.0,02/01/2025
1300000094.0,02/01/2025
1300000095.0,02/01/2025
1300000096.0,02/01/2025
1300000097.0,02/01/2025
1300000098.0,02/01/2025
1300000099.0,02/01/2025
1300000100.0,02/01/2025
1300000101.0,02/01/2025
1300000102.0,02/01/2025
1300000103.0,02/01/2025
1300000104.0,02/01/2025
1300000105.0,02/01/2025
1300000106.0,02/01/2025
1300000107.0,02/01/2025
1300000108.0,02/01/2025
1300000109.0,02/01/2025
1300000110.0,02/01/2025
1300000111.0,02/01/2025
1300000112.0,02/01/2025
1300000113.0,02/01/2025
1300000114.0,02/01/2025
1300000115.0,02/01/2025
1300000116.0,02/01/2025
1300000117.0,02/01/2025
1300000118.0,02/01/2025
1300000119.0,02/01/2025
1300000120.0,02/01/2025
1300000121.0,02/01/2025
1300000122.0,02/01/2025
1300000123.0,02/01/2025
1300000124.0,02/01/2025
1300000125.0,02/01/2025
1300000126.0,02/01/2025
1300000127.0,02/01/2025
1300000128.0,02/01/2025
1300000129.0,03/01/2025
1300000130.0,03/01/2025
1300000131.0,03/01/2025
1300000132.0,03/01/2025
1300000133.0,03/01/2025
1300000134.0,03/01/2025
1300000135.0,03/01/2025
1300000136.0,03/01/2025
1300000137.0,03/01/2025
1300000138.0,03/01/2025
1300000139.0,03/01/2025
1300000140.0,03/01/2025
1300000141.0,03/01/2025
1300000142.0,03/01/2025
1300000143.0,03/01/2025
1300000144.0,03/01/2025
1300000145.0,03/01/2025
1300000146.0,03/01/2025
1300000147.0,03/01/2025
1300000148.0,03/01/2025
1300000149.0,03/01/2025
1300000150.0,03/01/2025
1300000151.0,03/01/2025
1300000152.0,03/01/2025
1300000153.0,03/01/2025
1300000154.0,03/01/2025
1300000155.0,03/01/2025
1300000156.0,03/01/2025
1300000157.0,03/01/2025
1300000158.0,03/01/2025
1300000159.0,03/01/2025
1300000160.0,03/01/2025
1300000161.0,03/01/2025
1300000162.0,03/01/2025
1300000163.0,03/01/2025
1300000164.0,03/01/2025
1300000165.0,03/01/2025
1300000166.0,03/01/2025
1300000167.0,03/01/2025
1300000168.0,03/01/2025
1300000169.0,03/01/2025
1300000170.0,03/01/2025
1300000171.0,03/01/2025
1300000172.0,03/01/2025
1300000173.0,03/01/2025
1300000174.0,03/01/2025
1300000175.0,03/01/2025
1300000176.0,03/01/2025
1300000177.0,03/01/2025
1300000178.0,03/01/2025
1300000179.0,03/01/2025
1300000180.0,03/01/2025
1300000181.0,03/01/2025
1300000182.0,03/01/2025
1300000183.0,03/01/2025
1300000184.0,03/01/2025
1300000185.0,03/01/2025
1300000186.0,03/01/2025
1300000187.0,03/01/2025
1300000188.0,03/01/2025
1300000189.0,03/01/2025
1300000190.0,03/01/2025
1300000191.0,03/01/2025
1300000192.0,03/01/2025
1300000193.0,03/01/2025
1300000194.0,03/01/2025
1300000195.0,03/01/2025
1300000196.0,03/01/2025
1300000197.0,03/01/2025
1300000198.0,03/01/2025
1300000199.0,03/01/2025
1300000200.0,03/01/2025
1300000201.0,03/01/2025
1300000202.0,03/01/2025
1300000203.0,03/01/2025
1300000204.0,03/01/2025
1300000205.0,03/01/2025
1300000206.0,03/01/2025
1300000207.0,03/01/2025
1300000208.0,03/01/2025
1300000209.0,03/01/2025
1300000210.0,03/01/2025
1300000211.0,03/01/2025
1300000212.0,03/01/2025
1300000213.0,03/01/2025
1300000214.0,03/01/2025
1300000215.0,03/01/2025
1300000216.0,03/01/2025
1300000217.0,03/01/2025
1300000218.0,03/01/2025
1300000219.0,03/01/2025
1300000220.0,03/01/2025
1300000221.0,03/01/2025
1300000222.0,03/01/2025
1300000223.0,03/01/2025
1300000224.0,03/01/2025
1300000225.0,03/01/2025
1300000226.0,03/01/2025
1300000227.0,03/01/2025
1300000228.0,03/01/2025
1300000229.0,03/01/2025
1300000230.0,03/01/2025
1300000231.0,03/01/2025
1300000232.0,03/01/2025
1300000233.0,03/01/2025
1300000234.0,03/01/2025
1300000235.0,03/01/2025
1300000236.0,03/01/2025
1300000237.0,03/01/2025
1300000238.0,03/01/2025
1300000239.0,03/01/2025
1300000240.0,03/01/2025
1300000241.0,03/01/2025
1300000242.0,03/01/2025
1300000243.0,03/01/2025
1300000244.0,03/01/2025
1300000245.0,03/01/2025
1300000246.0,03/01/2025
1300000247.0,03/01/2025
1300000248.0,03/01/2025
1300000249.0,03/01/2025
1300000250.0,03/01/2025
1300000251.0,03/01/2025
1300000252.0,03/01/2025
1300000253.0,03/01/2025
1300000254.0,03/01/2025
1300000255.0,03/01/2025
1300000256.0,03/01/2025
1300000257.0,03/01/2025
1300000258.0,03/01/2025
1300000259.0,03/01/2025
1300000260.0,03/01/2025
1300000261.0,03/01/2025
1300000262.0,03/01/2025
1300000263.0,03/01/2025
1300000264.0,03/01/2025
1300000265.0,03/01/2025
1300000266.0,03/01/2025
1300000267.0,03/01/2025
1300000268.0,03/01/2025
1300000269.0,03/01/2025
1300000270.0,03/01/2025
1300000271.0,03/01/2025
1300000272.0,03/01/2025
1300000273.0,03/01/2025
1300000274.0,03/01/2025
1300000275.0,03/01/2025
1300000276.0,03/01/2025
1300000277.0,03/01/2025
1300000278.0,03/01/2025
1300000279.0,03/01/2025
1300000280.0,03/01/2025
1300000281.0,03/01/2025
1300000282.0,03/01/2025
1300000283.0,03/01/2025
1300000284.0,03/01/2025
1300000285.0,03/01/2025
1300000286.0,03/01/2025
1300000287.0,03/01/2025
1300000288.0,03/01/2025
1300000289.0,03/01/2025
1300000290.0,03/01/2025
1300000291.0,03/01/2025
1300000292.0,03/01/2025
1300000293.0,03/01/2025
1300000294.0,03/01/2025
1300000295.0,03/01/2025
1300000296.0,03/01/2025
1300000297.0,06/01/2025
1300000298.0,06/01/2025
1300000299.0,06/01/2025
1300000300.0,06/01/2025
1300000301.0,06/01/2025
1300000302.0,06/01/2025
1300000303.0,06/01/2025
1300000304.0,06/01/2025
1300000305.0,06/01/2025
1300000306.0,06/01/2025
1300000307.0,06/01/2025
1300000308.0,06/01/2025
1300000309.0,06/01/2025
1300000310.0,06/01/2025
1300000311.0,06/01/2025
1300000312.0,06/01/2025
1300000313.0,06/01/2025
1300000314.0,06/01/2025
1300000315.0,06/01/2025
1300000316.0,06/01/2025
1300000317.0,06/01/2025
1300000318.0,06/01/2025
1300000319.0,06/01/2025
1300000320.0,06/01/2025
1300000321.0,06/01/2025
1300000322.0,06/01/2025
1300000323.0,06/01/2025
1300000324.0,06/01/2025
1300000325.0,06/01/2025
1300000326.0,06/01/2025
1300000327.0,06/01/2025
1300000328.0,06/01/2025
1300000329.0,06/01/2025
1300000330.0,06/01/2025
1300000331.0,06/01/2025
1300000332.0,06/01/2025
1300000333.0,06/01/2025
1300000334.0,06/01/2025
1300000335.0,06/01/2025
1300000336.0,06/01/2025
1300000337.0,06/01/2025
1300000338.0,06/01/2025
1300000339.0,06/01/2025
1300000340.0,06/01/2025
1300000341.0,06/01/2025
1300000342.0,06/01/2025
1300000343.0,06/01/2025
1300000344.0,06/01/2025
1300000345.0,06/01/2025
1300000346.0,06/01/2025
1300000347.0,06/01/2025
1300000348.0,06/01/2025
1300000349.0,06/01/2025
1300000350.0,06/01/2025
1300000351.0,06/01/2025
1300000352.0,06/01/2025
1300000353.0,06/01/2025
1300000354.0,06/01/2025
1300000355.0,06/01/2025
1300000356.0,06/01/2025
1300000357.0,06/01/2025
1300000358.0,06/01/2025
1300000359.0,06/01/2025
1300000360.0,06/01/2025
1300000361.0,06/01/2025
1300000362.0,06/01/2025
1300000363.0,06/01/2025
1300000364.0,06/01/2025
1300000365.0,06/01/2025
1300000366.0,06/01/2025
1300000367.0,02/01/2025
1300000368.0,03/01/2025
1300000369.0,02/01/2025
1300000370.0,06/01/2025
1300000371.0,06/01/2025
1300000372.0,06/01/2025
1300000373.0,06/01/2025
1300000374.0,06/01/2025
1300000375.0,06/01/2025
1300000376.0,06/01/2025
1300000377.0,06/01/2025
1300000378.0,06/01/2025
1300000379.0,06/01/2025
1300000380.0,06/01/2025
1300000381.0,06/01/2025
1300000382.0,06/01/2025
1300000383.0,06/01/2025
1300000384.0,06/01/2025
1300000385.0,06/01/2025
1300000386.0,06/01/2025
1300000387.0,06/01/2025
1300000388.0,06/01/2025
1300000389.0,06/01/2025
1300000390.0,06/01/2025
1300000391.0,06/01/2025
1300000392.0,06/01/2025
1300000393.0,06/01/2025
1300000394.0,06/01/2025
1300000395.0,06/01/2025
1300000396.0,06/01/2025
1300000397.0,06/01/2025
1300000398.0,06/01/2025
1300000399.0,06/01/2025
1300000400.0,06/01/2025
1300000401.0,06/01/2025
1300000402.0,06/01/2025
1300000403.0,06/01/2025
1300000404.0,06/01/2025
1300000405.0,06/01/2025
1300000406.0,06/01/2025
1300000407.0,06/01/2025
1300000408.0,06/01/2025
1300000409.0,06/01/2025
1300000410.0,06/01/2025
1300000411.0,06/01/2025
1300000412.0,06/01/2025
1300000413.0,06/01/2025
1300000414.0,06/01/2025
1300000415.0,06/01/2025
1300000416.0,06/01/2025
1300000417.0,06/01/2025
1300000418.0,06/01/2025
1300000419.0,06/01/2025
1300000420.0,06/01/2025
1300000421.0,06/01/2025
1300000422.0,06/01/2025
1300000423.0,06/01/2025
1300000424.0,06/01/2025
1300000425.0,06/01/2025
1300000426.0,06/01/2025
1300000427.0,06/01/2025
1300000428.0,06/01/2025
1300000429.0,06/01/2025
1300000430.0,06/01/2025
1300000431.0,06/01/2025
1300000432.0,06/01/2025
1300000433.0,06/01/2025
1300000434.0,06/01/2025
1300000435.0,06/01/2025
1300000436.0,06/01/2025
1300000437.0,06/01/2025
1300000438.0,06/01/2025
1300000439.0,06/01/2025
1300000440.0,06/01/2025
1300000441.0,06/01/2025
1300000442.0,06/01/2025
1300000443.0,06/01/2025
1300000444.0,06/01/2025
1300000445.0,06/01/2025
1300000446.0,06/01/2025
1300000447.0,06/01/2025
1300000448.0,06/01/2025
1300000449.0,06/01/2025
1300000450.0,06/01/2025
1300000451.0,06/01/2025
1300000452.0,06/01/2025
1300000453.0,06/01/2025
1300000454.0,06/01/2025
1300000455.0,06/01/2025
1300000456.0,06/01/2025
1300000457.0,06/01/2025
1300000458.0,06/01/2025
1300000459.0,06/01/2025
1300000460.0,06/01/2025
1300000461.0,06/01/2025
1300000462.0,06/01/2025
1300000463.0,06/01/2025
1300000464.0,06/01/2025
1300000465.0,06/01/2025
1300000466.0,06/01/2025
1300000467.0,06/01/2025
1300000468.0,06/01/2025
1300000469.0,06/01/2025
1300000470.0,06/01/2025
1300000471.0,06/01/2025
1300000472.0,06/01/2025
1300000473.0,06/01/2025
1300000474.0,06/01/2025
1300000475.0,06/01/2025
1300000476.0,06/01/2025
1300000477.0,06/01/2025
1300000478.0,06/01/2025
1300000479.0,06/01/2025
1300000480.0,06/01/2025
1300000481.0,06/01/2025
1300000482.0,06/01/2025
1300000483.0,06/01/2025
1300000484.0,06/01/2025
1300000485.0,06/01/2025
1300000486.0,06/01/2025
1300000487.0,06/01/2025
1300000488.0,06/01/2025
1300000489.0,06/01/2025
1300000490.0,06/01/2025
1300000491.0,06/01/2025
1300000492.0,06/01/2025
1300000493.0,06/01/2025
1300000494.0,06/01/2025
1300000495.0,06/01/2025
1300000496.0,06/01/2025
1300000497.0,06/01/2025
1300000498.0,06/01/2025
1300000499.0,06/01/2025
1300000500.0,06/01/2025
1300000501.0,06/01/2025
1300000502.0,07/01/2025
1300000503.0,07/01/2025
1300000504.0,07/01/2025
1300000505.0,07/01/2025
1300000506.0,07/01/2025
1300000507.0,07/01/2025
1300000508.0,07/01/2025
1300000509.0,07/01/2025
1300000510.0,07/01/2025
1300000511.0,07/01/2025
1300000512.0,07/01/2025
1300000513.0,07/01/2025
1300000514.0,07/01/2025
1300000515.0,07/01/2025
1300000516.0,07/01/2025
1300000517.0,07/01/2025
1300000518.0,07/01/2025
1300000519.0,07/01/2025
1300000520.0,07/01/2025
1300000521.0,07/01/2025
1300000522.0,07/01/2025
1300000523.0,07/01/2025
1300000524.0,07/01/2025
1300000525.0,07/01/2025
1300000526.0,07/01/2025
1300000527.0,07/01/2025
1300000528.0,07/01/2025
1300000529.0,07/01/2025
1300000530.0,07/01/2025
1300000531.0,07/01/2025
1300000532.0,07/01/2025
1300000533.0,07/01/2025
1300000534.0,07/01/2025
1300000535.0,07/01/2025
1300000536.0,07/01/2025
1300000537.0,07/01/2025
1300000538.0,07/01/2025
1300000539.0,07/01/2025
1300000540.0,07/01/2025
1300000541.0,07/01/2025
1300000542.0,07/01/2025
1300000543.0,07/01/2025
1300000544.0,07/01/2025
1300000545.0,07/01/2025
1300000546.0,07/01/2025
1300000547.0,07/01/2025
1300000548.0,07/01/2025
1300000549.0,07/01/2025
1300000550.0,07/01/2025
1300000551.0,07/01/2025
1300000552.0,07/01/2025
1300000553.0,07/01/2025
1300000554.0,07/01/2025
1300000555.0,07/01/2025
1300000556.0,07/01/2025
1300000557.0,07/01/2025
1300000558.0,07/01/2025
1300000559.0,07/01/2025
1300000560.0,07/01/2025
1300000561.0,07/01/2025
1300000562.0,07/01/2025
1300000563.0,07/01/2025
1300000564.0,07/01/2025
1300000565.0,07/01/2025
1300000566.0,07/01/2025
1300000567.0,07/01/2025
1300000568.0,07/01/2025
1300000569.0,07/01/2025
1300000570.0,07/01/2025
1300000571.0,07/01/2025
1300000572.0,07/01/2025
1300000573.0,07/01/2025
1300000574.0,07/01/2025
1300000575.0,07/01/2025
1300000576.0,07/01/2025
1300000577.0,07/01/2025
1300000578.0,07/01/2025
1300000579.0,07/01/2025
1300000580.0,07/01/2025
1300000581.0,07/01/2025
1300000582.0,07/01/2025
1300000583.0,07/01/2025
1300000584.0,07/01/2025
1300000585.0,07/01/2025
1300000586.0,07/01/2025
1300000587.0,07/01/2025
1300000588.0,07/01/2025
1300000589.0,07/01/2025
1300000590.0,07/01/2025
1300000591.0,07/01/2025
1300000592.0,07/01/2025
1300000593.0,07/01/2025
1300000594.0,07/01/2025
1300000595.0,07/01/2025
1300000596.0,07/01/2025
1300000597.0,07/01/2025
1300000598.0,07/01/2025
1300000599.0,07/01/2025
1300000600.0,07/01/2025
1300000601.0,07/01/2025
1300000602.0,07/01/2025
1300000603.0,07/01/2025
1300000604.0,07/01/2025
1300000605.0,07/01/2025
1300000606.0,07/01/2025
1300000607.0,07/01/2025
1300000608.0,07/01/2025
1300000609.0,07/01/2025
1300000610.0,07/01/2025
1300000611.0,07/01/2025
1300000612.0,07/01/2025
1300000613.0,07/01/2025
1300000614.0,07/01/2025
1300000615.0,07/01/2025
1300000616.0,07/01/2025
1300000617.0,07/01/2025
1300000618.0,07/01/2025
1300000619.0,07/01/2025
1300000620.0,07/01/2025
1300000621.0,07/01/2025
1300000622.0,07/01/2025
1300000623.0,07/01/2025
1300000624.0,07/01/2025
1300000625.0,07/01/2025
1300000626.0,07/01/2025
1300000627.0,07/01/2025
1300000628.0,07/01/2025
1300000629.0,07/01/2025
1300000630.0,07/01/2025
1300000631.0,07/01/2025
1300000632.0,07/01/2025
1300000633.0,07/01/2025
1300000634.0,07/01/2025
1300000635.0,07/01/2025
1300000636.0,07/01/2025
1300000637.0,07/01/2025
1300000638.0,07/01/2025
1300000639.0,07/01/2025
1300000640.0,07/01/2025
1300000641.0,07/01/2025
1300000642.0,07/01/2025
1300000643.0,07/01/2025
1300000644.0,07/01/2025
1300000645.0,07/01/2025
1300000646.0,07/01/2025
1300000647.0,07/01/2025
1300000648.0,07/01/2025
1300000649.0,07/01/2025
1300000650.0,07/01/2025
1300000651.0,07/01/2025
1300000652.0,07/01/2025
1300000653.0,07/01/2025
1300000654.0,07/01/2025
1300000655.0,07/01/2025
1300000656.0,06/01/2025
1300000657.0,07/01/2025
1300000658.0,06/01/2025
1300000659.0,06/01/2025
1300000660.0,08/01/2025
1300000661.0,07/01/2025
1300000662.0,08/01/2025
1300000663.0,06/01/2025
1300000664.0,07/01/2025
1300000665.0,08/01/2025
1300000666.0,06/01/2025
1300000667.0,07/01/2025
1300000668.0,08/01/2025
1300000669.0,06/01/2025
1300000670.0,06/01/2025
1300000671.0,06/01/2025
1300000672.0,06/01/2025
1300000673.0,06/01/2025
1300000674.0,08/01/2025
1300000675.0,07/01/2025
1300000676.0,08/01/2025
1300000677.0,06/01/2025
1300000678.0,06/01/2025
1300000679.0,07/01/2025
1300000680.0,08/01/2025
1300000681.0,08/01/2025
1300000682.0,06/01/2025
1300000683.0,07/01/2025
1300000684.0,08/01/2025
1300000685.0,06/01/2025
1300000686.0,07/01/2025
1300000687.0,08/01/2025
1300000688.0,08/01/2025
1300000689.0,06/01/2025
1300000690.0,06/01/2025
1300000691.0,08/01/2025
1300000692.0,07/01/2025
1300000693.0,08/01/2025
1300000694.0,08/01/2025
1300000695.0,08/01/2025
1300000696.0,08/01/2025
1300000697.0,08/01/2025
1300000698.0,08/01/2025
1300000699.0,08/01/2025
1300000700.0,08/01/2025
1300000701.0,08/01/2025
1300000702.0,08/01/2025
1300000703.0,08/01/2025
1300000704.0,08/01/2025
1300000705.0,08/01/2025
1300000706.0,08/01/2025
1300000707.0,08/01/2025
1300000708.0,08/01/2025
1300000709.0,08/01/2025
1300000710.0,08/01/2025
1300000711.0,08/01/2025
1300000712.0,08/01/2025
1300000713.0,08/01/2025
1300000714.0,08/01/2025
1300000715.0,08/01/2025
1300000716.0,08/01/2025
1300000717.0,08/01/2025
1300000718.0,08/01/2025
1300000719.0,08/01/2025
1300000720.0,08/01/2025
1300000721.0,08/01/2025
1300000722.0,08/01/2025
1300000723.0,08/01/2025
1300000724.0,08/01/2025
1300000725.0,08/01/2025
1300000726.0,08/01/2025
1300000727.0,08/01/2025
1300000728.0,08/01/2025
1300000729.0,08/01/2025
1300000730.0,08/01/2025
1300000731.0,08/01/2025
1300000732.0,08/01/2025
1300000733.0,08/01/2025
1300000734.0,08/01/2025
1300000735.0,08/01/2025
1300000736.0,08/01/2025
1300000737.0,08/01/2025
1300000738.0,08/01/2025
1300000739.0,08/01/2025
1300000740.0,08/01/2025
1300000741.0,08/01/2025
1300000742.0,08/01/2025
1300000743.0,08/01/2025
1300000744.0,08/01/2025
1300000745.0,08/01/2025
1300000746.0,08/01/2025
1300000747.0,08/01/2025
1300000748.0,08/01/2025
1300000749.0,08/01/2025
1300000750.0,08/01/2025
1300000751.0,08/01/2025
1300000752.0,08/01/2025
1300000753.0,08/01/2025
1300000754.0,08/01/2025
1300000755.0,08/01/2025
1300000756.0,08/01/2025
1300000757.0,08/01/2025
1300000758.0,08/01/2025
1300000759.0,08/01/2025
1300000760.0,08/01/2025
1300000761.0,08/01/2025
1300000762.0,08/01/2025
1300000763.0,08/01/2025
1300000764.0,08/01/2025
1300000765.0,08/01/2025
1300000766.0,08/01/2025
1300000767.0,08/01/2025
1300000768.0,08/01/2025
1300000769.0,08/01/2025
1300000770.0,08/01/2025
1300000771.0,08/01/2025
1300000772.0,08/01/2025
1300000773.0,08/01/2025
1300000774.0,08/01/2025
1300000775.0,08/01/2025
1300000776.0,08/01/2025
1300000777.0,08/01/2025
1300000778.0,08/01/2025
1300000779.0,08/01/2025
1300000780.0,08/01/2025
1300000781.0,08/01/2025
1300000782.0,08/01/2025
1300000783.0,08/01/2025
1300000784.0,08/01/2025
1300000785.0,08/01/2025
1300000786.0,08/01/2025
1300000787.0,08/01/2025
1300000788.0,08/01/2025
1300000789.0,08/01/2025
1300000790.0,08/01/2025
1300000791.0,08/01/2025
1300000792.0,08/01/2025
1300000793.0,08/01/2025
1300000794.0,08/01/2025
1300000795.0,08/01/2025
1300000796.0,08/01/2025
1300000797.0,08/01/2025
1300000798.0,08/01/2025
1300000799.0,08/01/2025
1300000800.0,08/01/2025
1300000801.0,08/01/2025
1300000802.0,08/01/2025
1300000803.0,08/01/2025
1300000804.0,08/01/2025
1300000805.0,08/01/2025
1300000806.0,08/01/2025
1300000807.0,08/01/2025
1300000808.0,08/01/2025
1300000809.0,08/01/2025
1300000810.0,08/01/2025
1300000811.0,08/01/2025
1300000812.0,08/01/2025
1300000813.0,08/01/2025
1300000814.0,08/01/2025
1300000815.0,08/01/2025
1300000816.0,08/01/2025
1300000817.0,08/01/2025
1300000818.0,08/01/2025
1300000819.0,08/01/2025
1300000820.0,08/01/2025
1300000821.0,08/01/2025
1300000822.0,08/01/2025
1300000823.0,08/01/2025
1300000824.0,08/01/2025
1300000825.0,08/01/2025
1300000826.0,08/01/2025
1300000827.0,08/01/2025
1300000828.0,08/01/2025
1300000829.0,08/01/2025
1300000830.0,08/01/2025
1300000831.0,08/01/2025
1300000832.0,08/01/2025
1300000833.0,08/01/2025
1300000834.0,08/01/2025
1300000835.0,08/01/2025
1300000836.0,08/01/2025
1300000837.0,08/01/2025
1300000838.0,08/01/2025
1300000839.0,08/01/2025
1300000840.0,08/01/2025
1300000841.0,08/01/2025
1300000842.0,08/01/2025
1300000843.0,08/01/2025
1300000844.0,08/01/2025
1300000845.0,08/01/2025
1300000846.0,08/01/2025
1300000847.0,08/01/2025
1300000848.0,08/01/2025
1300000849.0,08/01/2025
1300000850.0,08/01/2025
1300000851.0,08/01/2025
1300000852.0,08/01/2025
1300000853.0,08/01/2025
1300000854.0,08/01/2025
1300000855.0,08/01/2025
1300000856.0,08/01/2025
1300000857.0,08/01/2025
1300000858.0,08/01/2025
1300000859.0,08/01/2025
1300000860.0,08/01/2025
1300000861.0,08/01/2025
1300000862.0,08/01/2025
1300000863.0,08/01/2025
1300000864.0,08/01/2025
1300000865.0,08/01/2025
1300000866.0,08/01/2025
1300000867.0,08/01/2025
1300000868.0,08/01/2025
1300000869.0,08/01/2025
1300000870.0,08/01/2025
1300000871.0,08/01/2025
1300000872.0,08/01/2025
1300000873.0,08/01/2025
1300000874.0,08/01/2025
1300000875.0,08/01/2025
1300000876.0,08/01/2025
1300000877.0,08/01/2025
1300000878.0,08/01/2025
1300000879.0,08/01/2025
1300000880.0,08/01/2025
1300000881.0,08/01/2025
1300000882.0,08/01/2025
1300000883.0,08/01/2025
1300000884.0,08/01/2025
1300000885.0,08/01/2025
1300000886.0,08/01/2025
1300000887.0,08/01/2025
1300000888.0,08/01/2025
1300000889.0,08/01/2025
1300000890.0,08/01/2025
1300000891.0,08/01/2025
1300000892.0,08/01/2025
1300000893.0,08/01/2025
1300000894.0,08/01/2025
1300000895.0,08/01/2025
1300000896.0,08/01/2025
1300000897.0,08/01/2025
1300000898.0,08/01/2025
1300000899.0,08/01/2025
1300000900.0,08/01/2025
1300000901.0,08/01/2025
1300000902.0,08/01/2025
1300000903.0,08/01/2025
1300000904.0,08/01/2025
1300000905.0,08/01/2025
1300000906.0,08/01/2025
1300000907.0,08/01/2025
1300000908.0,08/01/2025
1300000909.0,08/01/2025
1300000910.0,08/01/2025
1300000911.0,08/01/2025
1300000912.0,08/01/2025
1300000913.0,08/01/2025
1300000914.0,08/01/2025
1300000915.0,08/01/2025
1300000916.0,08/01/2025
1300000917.0,08/01/2025
1300000918.0,08/01/2025
1300000919.0,08/01/2025
1300000920.0,08/01/2025
1300000921.0,08/01/2025
1300000922.0,08/01/2025
1300000923.0,08/01/2025
1300000924.0,08/01/2025
1300000925.0,08/01/2025
1300000926.0,08/01/2025
1300000927.0,08/01/2025
1300000928.0,08/01/2025
1300000929.0,08/01/2025
1300000930.0,08/01/2025
1300000931.0,08/01/2025
1300000932.0,08/01/2025
1300000933.0,08/01/2025
1300000934.0,08/01/2025
1300000935.0,08/01/2025
1300000936.0,08/01/2025
1300000937.0,08/01/2025
1300000938.0,08/01/2025
1300000939.0,08/01/2025
1300000940.0,08/01/2025
1300000941.0,08/01/2025
1300000942.0,08/01/2025
1300000943.0,08/01/2025
1300000944.0,08/01/2025
1300000945.0,08/01/2025
1300000946.0,08/01/2025
1300000947.0,08/01/2025
1300000948.0,08/01/2025
1300000949.0,08/01/2025
1300000950.0,08/01/2025
1300000951.0,08/01/2025
1300000952.0,08/01/2025
1300000953.0,08/01/2025
1300000954.0,08/01/2025
1300000955.0,08/01/2025
1300000956.0,08/01/2025
1300000957.0,08/01/2025
1300000958.0,08/01/2025
1300000959.0,08/01/2025
1300000960.0,08/01/2025
1300000961.0,08/01/2025
1300000962.0,08/01/2025
1300000963.0,08/01/2025
