journal_entry_id,posting_date,description
2575.0,01/04/2024,LIQUIDACION 01/03/2024 A 31/03/2024     
2576.0,02/04/2024,COBRO PEDIDO 237834-C                   
2577.0,02/04/2024,COBRO FACTURA RESTO 338.339.340.341.342.
2578.0,02/04/2024,COBRO FACTURA 185                       
2579.0,02/04/2024,PAGO S/FRA. CONFIRMING 2817             
2580.0,02/04/2024,NOMINAS                                 
2581.0,02/04/2024,NOMINAS                                 
2582.0,02/04/2024,PAGO S/FRA. 5024.5214                   
2583.0,02/04/2024,TAXA LICENCIAS URB.                     
2584.0,02/04/2024,S/FRA.N§ 4006                           
2585.0,02/04/2024,S/FRA.N§ 4007                           
2586.0,02/04/2024,S/FRA.N§ 4008                           
2587.0,02/04/2024,S/FRA.N§ 4009                           
2588.0,02/04/2024,S/FRA.N§ 4010                           
2589.0,02/04/2024,S/FRA.N§ 4011                           
2590.0,02/04/2024,S/FRA.N§ 4012                           
2591.0,02/04/2024,S/FRA.N§ 4013                           
2592.0,02/04/2024,S/FRA.N§ 4014                           
2593.0,02/04/2024,S/FRA.N§ 3142                           
2594.0,02/04/2024,S/FRA.N§ 242377                         
2595.0,02/04/2024,S/FRA.N§ 240389                         
2596.0,02/04/2024,R:02444/212 G.0000505/001 25/04/2024    
2597.0,03/04/2024,COBRO FACTURA 483                       
2598.0,03/04/2024,COBRO FACTURA 1853                      
2599.0,03/04/2024,COBRO FACTURA 1791                      
2600.0,03/04/2024,COBRO FACTURA 165.166.202               
2601.0,03/04/2024,COBRO FACTURA 243                       
2602.0,03/04/2024,COBRO FACTURA 1679                      
2603.0,03/04/2024,FINCAS CDAC ANTON-ABRIL                 
2604.0,03/04/2024,ICO CAIXABANK                           
2605.0,03/04/2024,LQDC.INT.ANTIC.CRTO.                    
2606.0,03/04/2024,PAGO S/FRA. 2339 A CTA.                 
2607.0,03/04/2024,PAGO S/FRA. 113528                      
2608.0,03/04/2024,PAGO S/FRA. 106371                      
2609.0,03/04/2024,PAGO S/FRA. 912602                      
2610.0,03/04/2024,S/FRA.N§ 202407                         
2611.0,03/04/2024,S/FRA.N§ 312024                         
2612.0,03/04/2024,S/FRA.N§ 21                             
2613.0,03/04/2024,S/FRA.N§ 240064                         
2614.0,03/04/2024,S/FRA.N§ 3148                           
2615.0,03/04/2024,S/FRA.N§ 523531                         
2616.0,03/04/2024,S/FRA.N§ 851558                         
2617.0,03/04/2024,S/FRA.N§ 912602                         
2618.0,03/04/2024,S/FRA.N§ 240638                         
2619.0,04/04/2024,COBRO FACTURA 179                       
2620.0,04/04/2024,COBRO FACTURA 1895                      
2621.0,04/04/2024,COBRO FACTURA 428                       
2622.0,04/04/2024,COBRO PEDIDO 237888-C                   
2623.0,04/04/2024,SEGURO MEDICO                           
2624.0,04/04/2024,SEGURO MEDICO                           
2625.0,04/04/2024,PARQ.COMER ESTRELLA SUR 2 TRIME.        
2626.0,04/04/2024,VENTAS FAMILIA                          
2627.0,04/04/2024,VENTAS FAMILIA                          
2628.0,04/04/2024,VENTAS FAMILIAO                         
2629.0,04/04/2024,VENTAS FAMILIAO                         
2630.0,04/04/2024,VENTAS FAMILIAO                         
2631.0,04/04/2024,VENTAS FAMILIAO                         
2632.0,04/04/2024,VENTAS FAMILIAO                         
2633.0,04/04/2024,VENTAS FAMILIAO                         
2634.0,04/04/2024,VENTAS FAMILIAO                         
2635.0,04/04/2024,VENTAS FAMILIAO                         
2636.0,04/04/2024,VENTAS FAMILIA                          
2637.0,04/04/2024,S/FRA.N§ 452024                         
2638.0,04/04/2024,S/FRA.N§ 3372024                        
2639.0,04/04/2024,S/FRA.N§ 253067                         
2640.0,04/04/2024,S/FRA.N§ 131960                         
2641.0,04/04/2024,738729 PADDLE                           
2642.0,04/04/2024,482434 IRYO                             
2643.0,05/04/2024,COBRO FACTURA 113                       
2644.0,05/04/2024,COBRO FACTURA 252.253.254               
2645.0,05/04/2024,ANTICIPO NOMINA                         
2646.0,05/04/2024,VIA T FRANCESC GUALLAR                  
2647.0,05/04/2024,VIA T JOSE M. MATEU                     
2648.0,05/04/2024,VIA T JORDI COSTA                       
2649.0,05/04/2024,PAGO S/FRA. 96511                       
2650.0,05/04/2024,GAST.BANC. TIMBRE FAC.29 C-394          
2651.0,05/04/2024,IMPAGADO VTO. 30/03/2024 FAC.208        
2652.0,05/04/2024,COBRO PEDIDO 237918-C                   
2653.0,05/04/2024,PAGO S/FRA. 328563                      
2654.0,05/04/2024,PAGO S/FRA. 762805                      
2655.0,05/04/2024,PAGO S/FRA. 851558                      
2656.0,05/04/2024,PAGO S/FRA. 523531                      
2657.0,05/04/2024,PAGO S/FRA. 495854                      
2658.0,05/04/2024,PAGO S/FRA. 14345                       
2659.0,05/04/2024,S/FRA.N§ 4026                           
2660.0,05/04/2024,S/FRA.N§ 4027                           
2661.0,05/04/2024,S/FRA.N§ 4028                           
2662.0,05/04/2024,S/FRA.N§ 4029                           
2663.0,05/04/2024,S/FRA.N§ 4030                           
2664.0,05/04/2024,S/FRA.N§ 4031                           
2665.0,05/04/2024,S/FRA.N§ 4032                           
2666.0,05/04/2024,S/FRA.N§ 99                             
2667.0,05/04/2024,S/FRA.N§ 23                             
2668.0,05/04/2024,S/FRA.N§ 24                             
2669.0,05/04/2024,S/FRA.N§ 40005                          
2670.0,05/04/2024,S/FRA.N§ 420498                         
2671.0,05/04/2024,S/FRA.N§ 420497                         
2672.0,05/04/2024,S/FRA.N§ 307667                         
2673.0,05/04/2024,S/FRA.N§ 102274                         
2674.0,05/04/2024,S/FRA.N§ 1769                           
2675.0,05/04/2024,S/FRA.N§ 1768                           
2676.0,05/04/2024,S/FRA.N§ 495854                         
2677.0,05/04/2024,S/FRA.N§ 13628                          
2678.0,05/04/2024,S/FRA.N§ 242570                         
2679.0,07/04/2024,S/FRA.N§ 377926                         
2680.0,07/04/2024,S/FRA.N§ 77926                          
2681.0,08/04/2024,COBRO FACTURA 29                        
2682.0,08/04/2024,COBRO FACTURA 268                       
2683.0,08/04/2024,COBRO PEDIDO 237912-C                   
2684.0,08/04/2024,COBRO FACTURA 1767                      
2685.0,08/04/2024,COBRO FACTURA 15                        
2686.0,08/04/2024,LQDC.INT.ANTIC.CRTO.                    
2687.0,08/04/2024,IMPAGADO FAC. 207                       
2688.0,08/04/2024,PAGO S/FRA. 2339 A CTA.                 
2689.0,08/04/2024,VENTAS FAMILIA                          
2690.0,08/04/2024,VENTAS FAMILIAO                         
2691.0,08/04/2024,VENTAS FAMILIAO                         
2692.0,08/04/2024,VENTAS FAMILIAO                         
2693.0,08/04/2024,VENTAS FAMILIAO                         
2694.0,08/04/2024,VENTAS FAMILIAO                         
2695.0,08/04/2024,S/FRA.N§ 142024                         
2696.0,08/04/2024,S/FRA.N§ 64                             
2697.0,08/04/2024,S/FRA.N§ 122024                         
2698.0,08/04/2024,S/FRA.N§ 27563                          
2699.0,08/04/2024,S/FRA.N§ 112024                         
2700.0,08/04/2024,S/FRA.N§ 402637                         
2701.0,08/04/2024,S/FRA.N§ 402639                         
2702.0,08/04/2024,S/FRA.N§ 402642                         
2703.0,08/04/2024,S/FRA.N§ 946615                         
2704.0,08/04/2024,R:02446/212 G.0000539/001 30/04/2024    
2705.0,09/04/2024,COBRO FACTURA 558                       
2706.0,09/04/2024,COBRO FACTURA 276                       
2707.0,09/04/2024,COBRO PEDIDO 237999-C                   
2708.0,09/04/2024,VENTAS FAMILIA                          
2709.0,09/04/2024,VENTAS FAMILIAO                         
2710.0,09/04/2024,VENTAS FAMILIAO                         
2711.0,09/04/2024,S/FRA.N§ 66                             
2712.0,09/04/2024,S/FRA.N§ 4058                           
2713.0,09/04/2024,S/FRA.N§ 4059                           
2714.0,09/04/2024,S/FRA.N§ 4060                           
2715.0,09/04/2024,S/FRA.N§ 4061                           
2716.0,09/04/2024,S/FRA.N§ 4062                           
2717.0,09/04/2024,S/FRA.N§ 4063                           
2718.0,09/04/2024,S/FRA.N§ 4064                           
2719.0,09/04/2024,S/FRA.N§ 21636                          
2720.0,09/04/2024,S/FRA.N§ 21635                          
2721.0,09/04/2024,S/FRA.N§ 402703                         
2722.0,09/04/2024,S/FRA.N§ 402706                         
2723.0,09/04/2024,S/FRA.N§ 402707                         
2724.0,09/04/2024,S/FRA.N§ 402708                         
2725.0,09/04/2024,S/FRA.N§ 402710                         
2726.0,09/04/2024,S/FRA.N§ 402712                         
2727.0,09/04/2024,S/FRA.N§ 616345                         
2728.0,09/04/2024,S/FRA.N§ 839564                         
2729.0,09/04/2024,S/FRA.N§ 865                            
2730.0,09/04/2024,S/FRA.N§ 402701                         
2731.0,09/04/2024,S/FRA.N§ 402702                         
2732.0,09/04/2024,S/FRA.N§ 24148                          
2733.0,09/04/2024,S/FRA.N§ 24182                          
2734.0,10/04/2024,COBRO FACTURA 158.159                   
2735.0,10/04/2024,COBRO PEDIDO 237979-C                   
2736.0,10/04/2024,COBRO FACTURA 270                       
2737.0,10/04/2024,COBRO FACTURA 208                       
2738.0,10/04/2024,COBRO FACTURA 134                       
2739.0,10/04/2024,COBRO FACTURA 384.550                   
2740.0,10/04/2024,INTERTRANSFERENCIA FAC 355 DE INSTACLACK
2741.0,10/04/2024,COBRO PEDIDO 237986-C                   
2742.0,10/04/2024,PAGO S/FRA. 25                          
2743.0,10/04/2024,PAGO S/FRA. 2339 RESTO                  
2744.0,10/04/2024,PAGO S/FRA. 946615                      
2745.0,10/04/2024,PAGO S/FRA. 77926                       
2746.0,10/04/2024,PAGO S/FRA. 377926                      
2747.0,10/04/2024,VENTAS FAMILIA                          
2748.0,10/04/2024,VENTAS FAMILIAO                         
2749.0,10/04/2024,VENTAS FAMILIAO                         
2750.0,10/04/2024,VENTAS FAMILIAO                         
2751.0,10/04/2024,S/FRA.N§ 25                             
2752.0,10/04/2024,S/FRA.N§ 1022                           
2753.0,10/04/2024,S/FRA.N§ 863370                         
2754.0,10/04/2024,S/FRA.N§ 241782                         
2755.0,10/04/2024,S/FRA.N§ 24186                          
2756.0,11/04/2024,COBRO FACTURA 183                       
2757.0,11/04/2024,COBRO FACTURA 1617                      
2758.0,11/04/2024,COBRO FACTURA 468                       
2759.0,11/04/2024,COBRO FACTURA 400. 477                  
2760.0,11/04/2024,COBRO FACTURA 209. 210                  
2761.0,11/04/2024,COBRO FACTURA 38                        
2762.0,11/04/2024,PAGO S/FRA. 839564                      
2763.0,11/04/2024,PAGO S/FRA. 616345                      
2764.0,11/04/2024,AJUSTE CUENTAS IMPORTE DUPLICADO        
2765.0,11/04/2024,VENTAS FAMILIA                          
2766.0,11/04/2024,VENTAS FAMILIAO                         
2767.0,11/04/2024,VENTAS FAMILIAO                         
2768.0,11/04/2024,VENTAS FAMILIAO                         
2769.0,11/04/2024,VENTAS FAMILIAO                         
2770.0,11/04/2024,VENTAS FAMILIA                          
2771.0,11/04/2024,VENTAS FAMILIA                          
2772.0,11/04/2024,VENTAS FAMILIAO                         
2773.0,11/04/2024,VENTAS FAMILIAO                         
2774.0,11/04/2024,VENTAS FAMILIAO                         
2775.0,11/04/2024,VENTAS FAMILIAO                         
2776.0,11/04/2024,VENTAS FAMILIA                          
2777.0,11/04/2024,VENTAS FAMILIAO                         
2778.0,11/04/2024,S/FRA.N§ 14                             
2779.0,11/04/2024,S/FRA.N§ 414918                         
2780.0,12/04/2024,COBRO FACTURA 501.531.528               
2781.0,12/04/2024,COBRO PEDIDO 237842-C                   
2782.0,12/04/2024,COBRO FACTURA 343 RESTO.379             
2783.0,12/04/2024,ANTICIPO NOMINA                         
2784.0,12/04/2024,COBRO PEDIDO 238010-C                   
2785.0,12/04/2024,COBRO FACTURA 196                       
2786.0,12/04/2024,COBRO FACTURA 191.238                   
2787.0,12/04/2024,COBRO PEDIDO 236975-C A CTA.            
2788.0,12/04/2024,PAGO S/FRA. 23                          
2789.0,12/04/2024,VENTAS FAMILIA                          
2790.0,12/04/2024,VENTAS FAMILIA                          
2791.0,12/04/2024,VENTAS FAMILIA                          
2792.0,12/04/2024,VENTAS FAMILIAO                         
2793.0,12/04/2024,VENTAS FAMILIA                          
2794.0,12/04/2024,VENTAS FAMILIAO                         
2795.0,12/04/2024,VENTAS FAMILIAO                         
2796.0,12/04/2024,VENTAS FAMILIAO                         
2797.0,12/04/2024,VENTAS FAMILIAO                         
2798.0,12/04/2024,VENTAS FAMILIAO                         
2799.0,12/04/2024,VENTAS FAMILIA                          
2800.0,12/04/2024,VENTAS FAMILIAO                         
2801.0,12/04/2024,VENTAS FAMILIAO                         
2802.0,12/04/2024,VENTAS FAMILIAO                         
2803.0,12/04/2024,VENTAS FAMILIAO                         
2804.0,12/04/2024,VENTAS FAMILIAO                         
2805.0,12/04/2024,VENTAS FAMILIAO                         
2806.0,12/04/2024,VENTAS FAMILIAO                         
2807.0,12/04/2024,VENTAS FAMILIA                          
2808.0,12/04/2024,S/FRA.N§ 12                             
2809.0,12/04/2024,S/FRA.N§ 240065                         
2810.0,12/04/2024,S/FRA.N§ 402865                         
2811.0,12/04/2024,S/FRA.N§ 67                             
2812.0,12/04/2024,S/FRA.N§ 11204                          
2813.0,12/04/2024,S/FRA.N§ 404076                         
2814.0,12/04/2024,S/FRA.N§ 4077                           
2815.0,12/04/2024,S/FRA.N§ 4078                           
2816.0,12/04/2024,S/FRA.N§ 4079                           
2817.0,12/04/2024,S/FRA.N§ 4080                           
2818.0,12/04/2024,S/FRA.N§ 4081                           
2819.0,12/04/2024,S/FRA.N§ 1054                           
2820.0,12/04/2024,S/FRA.N§ 1938                           
2821.0,12/04/2024,S/FRA.N§ 402867                         
2822.0,12/04/2024,S/FRA.N§ 402869                         
2823.0,12/04/2024,S/FRA.N§ 402870                         
2824.0,12/04/2024,S/FRA.N§ 1684                           
2825.0,12/04/2024,S/FRA.N§ 23                             
2826.0,12/04/2024,S/FRA.N§ 416747                         
2827.0,12/04/2024,S/FRA.N§ 253716                         
2828.0,12/04/2024,S/FRA.N§ 253732                         
2829.0,12/04/2024,S/FRA.N§ 402868                         
2830.0,12/04/2024,ABONO 50170 METALCO                     
2831.0,12/04/2024,S/FRA.N§ 24193                          
2832.0,12/04/2024,S/FRA.N§ 400051                         
2833.0,13/04/2024,PAGO S/FRA. 862494                      
2834.0,13/04/2024,S/FRA.N§ 31735                          
2835.0,13/04/2024,S/FRA.N§ 31734                          
2836.0,13/04/2024,S/FRA.N§ 31736                          
2837.0,15/04/2024,COBRO FACTURA 1379                      
2838.0,15/04/2024,COBRO FACTURA 130                       
2839.0,15/04/2024,COBRO PEDIDO 237842-C                   
2840.0,15/04/2024,PAGO S/FRA. CONFIRMING 12965            
2841.0,15/04/2024,COBRO FACTURA 164                       
2842.0,15/04/2024,COBRO FACTURA 1866.349.348              
2843.0,15/04/2024,COBRO FACTURA 173.174                   
2844.0,15/04/2024,COBRO PEDIDO 238035-C A CTA             
2845.0,15/04/2024,COBRO FACTURA 75                        
2846.0,15/04/2024,COBRO PEDIDO 238052-C                   
2847.0,15/04/2024,VENTAS FAMILIA                          
2848.0,15/04/2024,VENTAS FAMILIA                          
2849.0,15/04/2024,VENTAS FAMILIA                          
2850.0,15/04/2024,VENTAS FAMILIAO                         
2851.0,15/04/2024,VENTAS FAMILIAO                         
2852.0,15/04/2024,PAGO S/FRA. 2500016 - 1834.1849         
2853.0,15/04/2024,S/FRA.N§ 182024                         
2854.0,15/04/2024,S/FRA.N§ 192024                         
2855.0,15/04/2024,S/FRA.N§ 240087                         
2856.0,15/04/2024,S/FRA.N§ 202409                         
2857.0,15/04/2024,S/FRA.N§ 122024                         
2858.0,15/04/2024,S/FRA.N§ 240483                         
2859.0,15/04/2024,S/FRA.N§ 41                             
2860.0,15/04/2024,S/FRA.N§ 102                            
2861.0,15/04/2024,S/FRA.N§ 104653                         
2862.0,15/04/2024,S/FRA.N§ 2162                           
2863.0,15/04/2024,S/FRA.N§ 3972024                        
2864.0,15/04/2024,S/FRA.N§ 3982024                        
2865.0,15/04/2024,S/FRA.N§ 3992024                        
2866.0,15/04/2024,S/FRA.N§ 4002024                        
2867.0,15/04/2024,S/FRA.N§ 637                            
2868.0,15/04/2024,S/FRA.N§ 582                            
2869.0,15/04/2024,S/FRA.N§ 130269                         
2870.0,15/04/2024,S/FRA.N§ 25207                          
2871.0,15/04/2024,S/FRA.N§ 52787                          
2872.0,15/04/2024,S/FRA.N§ 401816                         
2873.0,15/04/2024,S/FRA.N§ 7624 FELIX VIALA               
2874.0,16/04/2024,INTERTRANSFERENCIA INSTACLACK FAC. 355 C
2875.0,16/04/2024,PAGO S/FRA. 4634                        
2876.0,16/04/2024,COBRO FACTURA 346                       
2877.0,16/04/2024,COBRO FACTURA 211                       
2878.0,16/04/2024,COBRO FACTURA 230.231.232.233           
2879.0,16/04/2024,COBRO FACTURA 295                       
2880.0,16/04/2024,COBRO FACTURA 611                       
2881.0,16/04/2024,PAGO S/FRA. 31734                       
2882.0,16/04/2024,PAGO S/FRA. 31735                       
2883.0,16/04/2024,PAGO S/FRA. 31736                       
2884.0,16/04/2024,VENTAS FAMILIA                          
2885.0,16/04/2024,VENTAS FAMILIA                          
2886.0,16/04/2024,VENTAS FAMILIA                          
2887.0,16/04/2024,VENTAS FAMILIAO                         
2888.0,16/04/2024,VENTAS FAMILIAO                         
2889.0,16/04/2024,S/FRA.N§ 2339                           
2890.0,16/04/2024,S/FRA.N§ 4105                           
2891.0,16/04/2024,S/FRA.N§ 4106                           
2892.0,16/04/2024,S/FRA.N§ 4107                           
2893.0,16/04/2024,S/FRA.N§ 866461                         
2894.0,17/04/2024,COBRO FACTURA 265                       
2895.0,17/04/2024,COBRO FACTURA 259                       
2896.0,17/04/2024,COBRO FACTURA 218                       
2897.0,17/04/2024,COBRO FACTURA 221                       
2898.0,17/04/2024,COBRO FACTURA 350                       
2899.0,17/04/2024,COBRO FACTURA 115                       
2900.0,17/04/2024,PAGO S/FRA. 13628                       
2901.0,17/04/2024,VENTAS FAMILIA                          
2902.0,17/04/2024,VENTAS FAMILIAO                         
2903.0,17/04/2024,VENTAS FAMILIAO                         
2904.0,17/04/2024,S/FRA.N§ 40037                          
2905.0,17/04/2024,S/FRA.N§ 584                            
2906.0,17/04/2024,S/FRA.N§ 15368                          
2907.0,17/04/2024,S/FRA.N§ 419091                         
2908.0,18/04/2024,COBRO FACTURA 168.169                   
2909.0,18/04/2024,COBRO FACTURA 207                       
2910.0,18/04/2024,COBRO FACTURA 530.542                   
2911.0,18/04/2024,COBRO FACTURA 1740 - CARGO 79.80 Y ACCES
2912.0,18/04/2024,PAGO S/FRA. 416747                      
2913.0,18/04/2024,VENTAS FAMILIA                          
2914.0,18/04/2024,VENTAS FAMILIAO                         
2915.0,18/04/2024,VENTAS FAMILIA                          
2916.0,18/04/2024,VENTAS FAMILIAO                         
2917.0,18/04/2024,VENTAS FAMILIAO                         
2918.0,18/04/2024,VENTAS FAMILIAO                         
2919.0,18/04/2024,S/FRA.N§ 400004                         
2920.0,18/04/2024,S/FRA.N§ 171311                         
2921.0,18/04/2024,S/FRA.N§ 403050                         
2922.0,18/04/2024,S/FRA.N§ 403051                         
2923.0,18/04/2024,S/FRA.N§ 403053                         
2924.0,18/04/2024,S/FRA.N§ 403054                         
2925.0,18/04/2024,S/FRA.N§ 7                              
2926.0,18/04/2024,ABONO 60                                
2927.0,18/04/2024,S/FRA.N§ 2021                           
2928.0,18/04/2024,S/FRA.N§ 241075                         
2929.0,18/04/2024,S/FRA.N§ 254188                         
2930.0,18/04/2024,S/FRA.N§ 419450                         
2931.0,18/04/2024,S/FRA.N§ 419449                         
2932.0,18/04/2024,S/FRA.N§ 24163                          
2933.0,19/04/2024,COBRO FACTURA 264                       
2934.0,19/04/2024,COBRO FACTURA 529                       
2935.0,19/04/2024,COBRO FACTURA 327                       
2936.0,19/04/2024,PAGO S/FRA. CONFIRMING 452024           
2937.0,19/04/2024,ANTICIPO NOMINA                         
2938.0,19/04/2024,ANTICIPO NOMINA                         
2939.0,19/04/2024,COBRO FACTURA 76                        
2940.0,19/04/2024,PAGO S/FRA. 104653                      
2941.0,19/04/2024,VENTAS FAMILIA                          
2942.0,19/04/2024,S/FRA.N§ 33                             
2943.0,19/04/2024,S/FRA.N§ 40040                          
2944.0,19/04/2024,S/FRA.N§ 40041                          
2945.0,19/04/2024,S/FRA.N§ 40051                          
2946.0,19/04/2024,S/FRA.N§ 13                             
2947.0,19/04/2024,S/FRA.N§ 401406                         
2948.0,19/04/2024,S/FRA.N§ 307998                         
2949.0,19/04/2024,S/FRA.N§ 40121                          
2950.0,19/04/2024,ABONO 40009 TANE                        
2951.0,20/04/2024,BONIFICACI¢N GALP                       
2952.0,20/04/2024,S/FRA.N§ 40574                          
2953.0,20/04/2024,S/FRA.N§ 681                            
2954.0,20/04/2024,S/FRA.N§ 242009                         
2955.0,22/04/2024,COBRO FACTURA 274                       
2956.0,22/04/2024,COBRO FACTURA 517                       
2957.0,22/04/2024,COBRO FACTURA 397                       
2958.0,22/04/2024,COBRO FACTURA 257                       
2959.0,22/04/2024,COBRO FACTURA 156. 157                  
2960.0,22/04/2024,PAGO MODELO 111 MARZO                   
2961.0,22/04/2024,PAGO MODELO 115 MARZO                   
2962.0,22/04/2024,LQDCION.VISITA RAHMOUNE. NOUREDDINE-MARZ
2963.0,22/04/2024,LQDCION.VISITA PROMINESCU. D.CATALIN-MAR
2964.0,22/04/2024,PAGO S/FRA. 240111                      
2965.0,22/04/2024,PAGO S/FRA. VENCIMIENTO 26-04-2024      
2966.0,22/04/2024,PAGO S/FRA. 400004                      
2967.0,22/04/2024,COBRO FACTURA 126. 219                  
2968.0,22/04/2024,COBRO FACTURA 347. 351                  
2969.0,22/04/2024,1ER. PAGO A CTA. IMP. SOCIEDADES        
2970.0,22/04/2024,PAGO S/FRA. 401406                      
2971.0,22/04/2024,PAGO S/FRA. 224727                      
2972.0,22/04/2024,ICO BBVA                                
2973.0,22/04/2024,VENTAS FAMILIA                          
2974.0,22/04/2024,VENTAS FAMILIA                          
2975.0,22/04/2024,VENTAS FAMILIA                          
2976.0,22/04/2024,VENTAS FAMILIAO                         
2977.0,22/04/2024,VENTAS FAMILIAO                         
2978.0,22/04/2024,VENTAS FAMILIAO                         
2979.0,22/04/2024,VENTAS FAMILIAO                         
2980.0,22/04/2024,VENTAS FAMILIAO                         
2981.0,22/04/2024,VENTAS FAMILIAO                         
2982.0,22/04/2024,VENTAS FAMILIAO                         
2983.0,22/04/2024,VENTAS FAMILIAO                         
2984.0,22/04/2024,VENTAS FAMILIA                          
2985.0,22/04/2024,VENTAS FAMILIAO                         
2986.0,22/04/2024,VENTAS FAMILIAO                         
2987.0,22/04/2024,S/FRA.N§ 21731                          
2988.0,22/04/2024,S/FRA.N§ 21732                          
2989.0,22/04/2024,S/FRA.N§ 21730                          
2990.0,22/04/2024,S/FRA.N§ 416411                         
2991.0,22/04/2024,S/FRA.N§ 212024                         
2992.0,22/04/2024,S/FRA.N§ 202024                         
2993.0,22/04/2024,S/FRA.N§ 133883                         
2994.0,22/04/2024,S/FRA.N§ 3175                           
2995.0,22/04/2024,S/FRA.N§ 134473                         
2996.0,23/04/2024,PAGO S/FRA. CONFIRMING 240265           
2997.0,23/04/2024,COBRO FACTURA 273. 294. 297             
2998.0,23/04/2024,COBRO FACTURA 283                       
2999.0,23/04/2024,COBRO FACTURA 195                       
3000.0,23/04/2024,COBRO PEDIDO 237827-C                   
3001.0,23/04/2024,COBRO FACTURA 471                       
3002.0,23/04/2024,COBRO FACTURA 27                        
3003.0,23/04/2024,COBRO FACTURA 619                       
3004.0,23/04/2024,COBRO FACTURA 612                       
3005.0,23/04/2024,COBRO FACTURA 656                       
3006.0,23/04/2024,PAGO S/FRA. 1443. 1444                  
3007.0,23/04/2024,PAGO S/FRA. 439265                      
3008.0,23/04/2024,PAGO S/FRA. 402327. 400566. 400556      
3009.0,23/04/2024,PAGO S/FRA. 241392. 241591. 241066      
3010.0,23/04/2024,PAGO S/FRA. 2460.24115.2494             
3011.0,23/04/2024,PAGO S/FRA. 33                          
3012.0,23/04/2024,PAGO S/FRA. 242126                      
3013.0,23/04/2024,PAGO S/FRA. 242377                      
3014.0,23/04/2024,VENTAS FAMILIA                          
3015.0,23/04/2024,VENTAS FAMILIAO                         
3016.0,23/04/2024,VENTAS FAMILIAO                         
3017.0,23/04/2024,VENTAS FAMILIAO                         
3018.0,23/04/2024,VENTAS FAMILIAO                         
3019.0,23/04/2024,VENTAS FAMILIA                          
3020.0,23/04/2024,VENTAS FAMILIAO                         
3021.0,23/04/2024,VENTAS FAMILIAO                         
3022.0,23/04/2024,VENTAS FAMILIAO                         
3023.0,23/04/2024,VENTAS FAMILIAO                         
3024.0,23/04/2024,VENTAS FAMILIA                          
3025.0,23/04/2024,VENTAS FAMILIA                          
3026.0,23/04/2024,VENTAS FAMILIA                          
3027.0,23/04/2024,VENTAS FAMILIAO                         
3028.0,23/04/2024,VENTAS FAMILIAO                         
3029.0,23/04/2024,VENTAS FAMILIAO                         
3030.0,23/04/2024,VENTAS FAMILIAO                         
3031.0,23/04/2024,VENTAS FAMILIAO                         
3032.0,23/04/2024,VENTAS FAMILIAO                         
3033.0,23/04/2024,VENTAS FAMILIAO                         
3034.0,23/04/2024,VENTAS FAMILIAO                         
3035.0,23/04/2024,VENTAS FAMILIA                          
3036.0,23/04/2024,VENTAS FAMILIAO                         
3037.0,23/04/2024,VENTAS FAMILIAO                         
3038.0,23/04/2024,S/FRA.N§ 18                             
3039.0,23/04/2024,S/FRA.N§ 750047                         
3040.0,23/04/2024,S/FRA.N§ 36                             
3041.0,23/04/2024,S/FRA.N§ 420585                         
3042.0,23/04/2024,S/FRA.N§ 616                            
3043.0,23/04/2024,S/FRA.N§ 406821                         
3044.0,24/04/2024,PAGO S/FRA. 64952071                    
3045.0,24/04/2024,PAGO S/FRA. 133883                      
3046.0,24/04/2024,NOMINA                                  
3047.0,24/04/2024,VENTAS FAMILIA                          
3048.0,24/04/2024,VENTAS FAMILIA                          
3049.0,24/04/2024,VENTAS FAMILIA                          
3050.0,24/04/2024,VENTAS FAMILIA                          
3051.0,24/04/2024,VENTAS FAMILIA                          
3052.0,24/04/2024,VENTAS FAMILIAO                         
3053.0,24/04/2024,VENTAS FAMILIAO                         
3054.0,24/04/2024,VENTAS FAMILIAO                         
3055.0,24/04/2024,S/FRA.N§ 4166                           
3056.0,24/04/2024,S/FRA.N§ 4167                           
3057.0,24/04/2024,S/FRA.N§ 4168                           
3058.0,24/04/2024,S/FRA.N§ 4169                           
3059.0,24/04/2024,S/FRA.N§ 4170                           
3060.0,24/04/2024,S/FRA.N§ 4171                           
3061.0,24/04/2024,S/FRA.N§ 4172                           
3062.0,24/04/2024,S/FRA.N§ 4173                           
3063.0,24/04/2024,S/FRA.N§ 4174                           
3064.0,24/04/2024,S/FRA.N§ 4176                           
3065.0,24/04/2024,S/FRA.N§ 4177                           
3066.0,24/04/2024,S/FRA.N§ 4178                           
3067.0,24/04/2024,S/FRA.N§ 4179                           
3068.0,24/04/2024,S/FRA.N§ 4180                           
3069.0,24/04/2024,S/FRA.N§ 4181                           
3070.0,24/04/2024,S/FRA.N§ 4182                           
3071.0,24/04/2024,S/FRA.N§ 4183                           
3072.0,24/04/2024,S/FRA.N§ 410831                         
3073.0,24/04/2024,S/FRA.N§ 232024                         
3074.0,24/04/2024,S/FRA.N§ 212024                         
3075.0,24/04/2024,S/FRA.N§ 4175                           
3076.0,24/04/2024,S/FRA.N§ 15375                          
3077.0,24/04/2024,S/FRA.N§ 403232                         
3078.0,24/04/2024,S/FRA.N§ 403233                         
3079.0,24/04/2024,S/FRA.N§ 403234                         
3080.0,24/04/2024,S/FRA.N§ 403235                         
3081.0,24/04/2024,S/FRA.N§ 403236                         
