file,line_no,text,label
Ejemplo3.csv,321,"	0062300000	Agua MARZO 2024			50					             2.380,95		EUR	Factura agua Marzo 2024",CHILD
Ejemplo3.csv,322,"	0047200000	Agua MARZO 2024			50					               500,00		EUR	Factura agua Marzo 2024",CHILD
Ejemplo3.csv,323,"	0077200000				50				-2.880,95					EUR",CHILD
Ejemplo3.csv,324,"",BLANK
Ejemplo3.csv,325,"			        78	31.03.2024		320000196		      3			31.03.2024	31.03.2024	KR	Factura Proveedor			SCAMPELO	320000196	2024",PARENT
Ejemplo3.csv,326,"	0062800000	Luz MARZO 2024			50					             8.450,25		EUR	Factura electricidad Marzo 2024",CHILD
Ejemplo3.csv,327,"	0047200000	Luz MARZO 2024			50					             1.774,55		EUR	Factura electricidad Marzo 2024",CHILD
Ejemplo3.csv,328,"	0077200000				50				-10.224,80					EUR",CHILD
Ejemplo3.csv,329,"",BLANK
Ejemplo3.csv,330,"			        79	31.03.2024		320000197		      3			31.03.2024	31.03.2024	KR	Factura Proveedor			SCAMPELO	320000197	2024",PARENT
Ejemplo3.csv,331,"	0062900000	Gas MARZO 2024			50					             3.245,75		EUR	Factura gas Marzo 2024",CHILD
Ejemplo3.csv,332,"	0047200000	Gas MARZO 2024			50					               681,61		EUR	Factura gas Marzo 2024",CHILD
Ejemplo3.csv,333,"	0077200000				50				-3.927,36					EUR",CHILD
Ejemplo3.csv,334,"",BLANK
Ejemplo3.csv,335,"			        80	31.03.2024		320000198		      3			31.03.2024	31.03.2024	KR	Factura Proveedor			SCAMPELO	320000198	2024",PARENT
Ejemplo3.csv,336,"	0063100000	Telefono MARZO 2024			50					               845,30		EUR	Factura telefono Marzo 2024",CHILD
Ejemplo3.csv,337,"	0047200000	Telefono MARZO 2024			50					               177,51		EUR	Factura telefono Marzo 2024",CHILD
Ejemplo3.csv,338,"	0077200000				50				-1.022,81					EUR",CHILD
Ejemplo3.csv,339,"",BLANK
Ejemplo3.csv,340,"			        81	31.03.2024		320000199		      3			31.03.2024	31.03.2024	KR	Factura Proveedor			SCAMPELO	320000199	2024",PARENT
Ejemplo3.csv,341,"	0063200000	Internet MARZO 2024			50					               325,75		EUR	Factura internet Marzo 2024",CHILD
Ejemplo3.csv,342,"	0047200000	Internet MARZO 2024			50					                68,41		EUR	Factura internet Marzo 2024",CHILD
Ejemplo3.csv,343,"	0077200000				50					  -394,16					EUR",CHILD
Ejemplo3.csv,344,"",BLANK
Ejemplo3.csv,345,"			        82	31.03.2024		320000200		      3			31.03.2024	31.03.2024	KR	Factura Proveedor			SCAMPELO	320000200	2024",PARENT
Ejemplo3.csv,346,"	0064000000	Seguros MARZO 2024			50					             1.245,80		EUR	Prima seguros Marzo 2024",CHILD
Ejemplo3.csv,347,"	0047200000	Seguros MARZO 2024			50					               261,62		EUR	Prima seguros Marzo 2024",CHILD
Ejemplo3.csv,348,"	0077200000				50				-1.507,42					EUR",CHILD
Ejemplo3.csv,349,"",BLANK
Ejemplo3.csv,350,"			        83	31.03.2024		320000201		      3			31.03.2024	31.03.2024	KR	Factura Proveedor			SCAMPELO	320000201	2024",PARENT
Ejemplo3.csv,351,"	0064100000	Mantenimiento MARZO 2024			50					             2.850,45		EUR	Gastos mantenimiento Marzo 2024",CHILD
Ejemplo3.csv,352,"	0047200000	Mantenimiento MARZO 2024			50					               598,59		EUR	Gastos mantenimiento Marzo 2024",CHILD
Ejemplo3.csv,353,"	0077200000				50				-3.449,04					EUR",CHILD
Ejemplo3.csv,354,"",BLANK
Ejemplo3.csv,355,"			        84	30.04.2024		420000202		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000202	2024",PARENT
Ejemplo3.csv,356,"	0062300000	CUOTA ABRIL 2024 MADR			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 MADRID",CHILD
Ejemplo3.csv,357,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,358,"",BLANK
Ejemplo3.csv,359,"			        85	30.04.2024		420000203		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000203	2024",PARENT
Ejemplo3.csv,360,"	0062300000	CUOTA ABRIL 2024 VALE			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 VALENCIA",CHILD
Ejemplo3.csv,361,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,362,"",BLANK
Ejemplo3.csv,363,"			        86	30.04.2024		420000204		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000204	2024",PARENT
Ejemplo3.csv,364,"	0062300000	CUOTA ABRIL 2024 BARC			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 BARCELONA",CHILD
Ejemplo3.csv,365,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,366,"",BLANK
Ejemplo3.csv,367,"			        87	30.04.2024		420000205		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000205	2024",PARENT
Ejemplo3.csv,368,"	0062300000	CUOTA ABRIL 2024 SEVI			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 SEVILLA",CHILD
Ejemplo3.csv,369,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,370,"",BLANK
Ejemplo3.csv,371,"			        88	30.04.2024		420000206		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000206	2024",PARENT
Ejemplo3.csv,372,"	0062300000	CUOTA ABRIL 2024 BILL			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 BILBAO",CHILD
Ejemplo3.csv,373,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,374,"",BLANK
Ejemplo3.csv,375,"			        89	30.04.2024		420000207		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000207	2024",PARENT
Ejemplo3.csv,376,"	0062300000	CUOTA ABRIL 2024 ZARA			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 ZARAGOZA",CHILD
Ejemplo3.csv,377,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,378,"",BLANK
Ejemplo3.csv,379,"			        90	30.04.2024		420000208		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000208	2024",PARENT
Ejemplo3.csv,380,"	0062300000	CUOTA ABRIL 2024 VIGO			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 VIGO",CHILD
Ejemplo3.csv,381,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,382,"",BLANK
Ejemplo3.csv,383,"			        91	30.04.2024		420000209		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000209	2024",PARENT
Ejemplo3.csv,384,"	0062300000	CUOTA ABRIL 2024 MALA			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 MALAGA",CHILD
Ejemplo3.csv,385,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,386,"",BLANK
Ejemplo3.csv,387,"			        92	30.04.2024		420000210		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000210	2024",PARENT
Ejemplo3.csv,388,"	0062300000	CUOTA ABRIL 2024 CORU			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 CORUÑA",CHILD
Ejemplo3.csv,389,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,390,"",BLANK
Ejemplo3.csv,391,"			        93	30.04.2024		420000211		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000211	2024",PARENT
Ejemplo3.csv,392,"	0062300000	CUOTA ABRIL 2024 MURC			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 MURCIA",CHILD
Ejemplo3.csv,393,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,394,"",BLANK
Ejemplo3.csv,395,"			        94	30.04.2024		420000212		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000212	2024",PARENT
Ejemplo3.csv,396,"	0062300000	CUOTA ABRIL 2024 PALM			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 PALMA",CHILD
Ejemplo3.csv,397,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,398,"",BLANK
Ejemplo3.csv,399,"			        95	30.04.2024		420000213		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000213	2024",PARENT
Ejemplo3.csv,400,"	0062300000	CUOTA ABRIL 2024 SANC			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 SANTANDER",CHILD
Ejemplo3.csv,401,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,402,"",BLANK
Ejemplo3.csv,403,"			        96	30.04.2024		420000214		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000214	2024",PARENT
Ejemplo3.csv,404,"	0062300000	CUOTA ABRIL 2024 GIRO			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 GIRONA",CHILD
Ejemplo3.csv,405,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,406,"",BLANK
Ejemplo3.csv,407,"			        97	30.04.2024		420000215		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000215	2024",PARENT
Ejemplo3.csv,408,"	0062300000	CUOTA ABRIL 2024 LEON			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 LEON",CHILD
Ejemplo3.csv,409,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,410,"",BLANK
Ejemplo3.csv,411,"			        98	30.04.2024		420000216		      4			15.04.2024	15.04.2024	KR	Factura Proveedor			SCAMPELO	420000216	2024",PARENT
Ejemplo3.csv,412,"	0062300000	CUOTA ABRIL 2024 CAST			50					            15.125,00		EUR	CUOTA MENSUAL ABRIL 2024 CASTELLON",CHILD
Ejemplo3.csv,413,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,414,"",BLANK
Ejemplo3.csv,415,"			        99	30.04.2024		420000217		      4			30.04.2024	30.04.2024	KR	Factura Proveedor			SCAMPELO	420000217	2024",PARENT
Ejemplo3.csv,416,"	0062300000	Agua ABRIL 2024			50					             2.380,95		EUR	Factura agua Abril 2024",CHILD
Ejemplo3.csv,417,"	0047200000	Agua ABRIL 2024			50					               500,00		EUR	Factura agua Abril 2024",CHILD
Ejemplo3.csv,418,"	0077200000				50				-2.880,95					EUR",CHILD
Ejemplo3.csv,419,"",BLANK
Ejemplo3.csv,420,"			       100	30.04.2024		420000218		      4			30.04.2024	30.04.2024	KR	Factura Proveedor			SCAMPELO	420000218	2024",PARENT
Ejemplo3.csv,421,"	0062800000	Luz ABRIL 2024			50					             8.450,25		EUR	Factura electricidad Abril 2024",CHILD
Ejemplo3.csv,422,"	0047200000	Luz ABRIL 2024			50					             1.774,55		EUR	Factura electricidad Abril 2024",CHILD
Ejemplo3.csv,423,"	0077200000				50				-10.224,80					EUR",CHILD
Ejemplo3.csv,424,"",BLANK
Ejemplo3.csv,425,"			       101	30.04.2024		420000219		      4			30.04.2024	30.04.2024	KR	Factura Proveedor			SCAMPELO	420000219	2024",PARENT
Ejemplo3.csv,426,"	0062900000	Gas ABRIL 2024			50					             3.245,75		EUR	Factura gas Abril 2024",CHILD
Ejemplo3.csv,427,"	0047200000	Gas ABRIL 2024			50					               681,61		EUR	Factura gas Abril 2024",CHILD
Ejemplo3.csv,428,"	0077200000				50				-3.927,36					EUR",CHILD
Ejemplo3.csv,429,"",BLANK
Ejemplo3.csv,430,"			       102	30.04.2024		420000220		      4			30.04.2024	30.04.2024	KR	Factura Proveedor			SCAMPELO	420000220	2024",PARENT
Ejemplo3.csv,431,"	0063100000	Telefono ABRIL 2024			50					               845,30		EUR	Factura telefono Abril 2024",CHILD
Ejemplo3.csv,432,"	0047200000	Telefono ABRIL 2024			50					               177,51		EUR	Factura telefono Abril 2024",CHILD
Ejemplo3.csv,433,"	0077200000				50				-1.022,81					EUR",CHILD
Ejemplo3.csv,434,"",BLANK
Ejemplo3.csv,435,"			       103	30.04.2024		420000221		      4			30.04.2024	30.04.2024	KR	Factura Proveedor			SCAMPELO	420000221	2024",PARENT
Ejemplo3.csv,436,"	0063200000	Internet ABRIL 2024			50					               325,75		EUR	Factura internet Abril 2024",CHILD
Ejemplo3.csv,437,"	0047200000	Internet ABRIL 2024			50					                68,41		EUR	Factura internet Abril 2024",CHILD
Ejemplo3.csv,438,"	0077200000				50					  -394,16					EUR",CHILD
Ejemplo3.csv,439,"",BLANK
Ejemplo3.csv,440,"			       104	30.04.2024		420000222		      4			30.04.2024	30.04.2024	KR	Factura Proveedor			SCAMPELO	420000222	2024",PARENT
Ejemplo3.csv,441,"	0064000000	Seguros ABRIL 2024			50					             1.245,80		EUR	Prima seguros Abril 2024",CHILD
Ejemplo3.csv,442,"	0047200000	Seguros ABRIL 2024			50					               261,62		EUR	Prima seguros Abril 2024",CHILD
Ejemplo3.csv,443,"	0077200000				50				-1.507,42					EUR",CHILD
Ejemplo3.csv,444,"",BLANK
Ejemplo3.csv,445,"			       105	30.04.2024		420000223		      4			30.04.2024	30.04.2024	KR	Factura Proveedor			SCAMPELO	420000223	2024",PARENT
Ejemplo3.csv,446,"	0064100000	Mantenimiento ABRIL 2024			50					             2.850,45		EUR	Gastos mantenimiento Abril 2024",CHILD
Ejemplo3.csv,447,"	0047200000	Mantenimiento ABRIL 2024			50					               598,59		EUR	Gastos mantenimiento Abril 2024",CHILD
Ejemplo3.csv,448,"	0077200000				50				-3.449,04					EUR",CHILD
Ejemplo3.csv,449,"",BLANK
Ejemplo3.csv,450,"			       106	31.05.2024		520000224		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000224	2024",PARENT
Ejemplo3.csv,451,"	0062300000	CUOTA MAYO 2024 MADR			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 MADRID",CHILD
Ejemplo3.csv,452,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,453,"",BLANK
Ejemplo3.csv,454,"			       107	31.05.2024		520000225		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000225	2024",PARENT
Ejemplo3.csv,455,"	0062300000	CUOTA MAYO 2024 VALE			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 VALENCIA",CHILD
Ejemplo3.csv,456,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,457,"",BLANK
Ejemplo3.csv,458,"			       108	31.05.2024		520000226		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000226	2024",PARENT
Ejemplo3.csv,459,"	0062300000	CUOTA MAYO 2024 BARC			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 BARCELONA",CHILD
Ejemplo3.csv,460,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,461,"",BLANK
Ejemplo3.csv,462,"			       109	31.05.2024		520000227		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000227	2024",PARENT
Ejemplo3.csv,463,"	0062300000	CUOTA MAYO 2024 SEVI			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 SEVILLA",CHILD
Ejemplo3.csv,464,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,465,"",BLANK
Ejemplo3.csv,466,"			       110	31.05.2024		520000228		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000228	2024",PARENT
Ejemplo3.csv,467,"	0062300000	CUOTA MAYO 2024 BILL			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 BILBAO",CHILD
Ejemplo3.csv,468,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,469,"",BLANK
Ejemplo3.csv,470,"			       111	31.05.2024		520000229		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000229	2024",PARENT
Ejemplo3.csv,471,"	0062300000	CUOTA MAYO 2024 ZARA			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 ZARAGOZA",CHILD
Ejemplo3.csv,472,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,473,"",BLANK
Ejemplo3.csv,474,"			       112	31.05.2024		520000230		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000230	2024",PARENT
Ejemplo3.csv,475,"	0062300000	CUOTA MAYO 2024 VIGO			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 VIGO",CHILD
Ejemplo3.csv,476,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,477,"",BLANK
Ejemplo3.csv,478,"			       113	31.05.2024		520000231		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000231	2024",PARENT
Ejemplo3.csv,479,"	0062300000	CUOTA MAYO 2024 MALA			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 MALAGA",CHILD
Ejemplo3.csv,480,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,481,"",BLANK
Ejemplo3.csv,482,"			       114	31.05.2024		520000232		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000232	2024",PARENT
Ejemplo3.csv,483,"	0062300000	CUOTA MAYO 2024 CORU			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 CORUÑA",CHILD
Ejemplo3.csv,484,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,485,"",BLANK
Ejemplo3.csv,486,"			       115	31.05.2024		520000233		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000233	2024",PARENT
Ejemplo3.csv,487,"	0062300000	CUOTA MAYO 2024 MURC			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 MURCIA",CHILD
Ejemplo3.csv,488,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,489,"",BLANK
Ejemplo3.csv,490,"			       116	31.05.2024		520000234		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000234	2024",PARENT
Ejemplo3.csv,491,"	0062300000	CUOTA MAYO 2024 PALM			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 PALMA",CHILD
Ejemplo3.csv,492,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,493,"",BLANK
Ejemplo3.csv,494,"			       117	31.05.2024		520000235		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000235	2024",PARENT
Ejemplo3.csv,495,"	0062300000	CUOTA MAYO 2024 SANC			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 SANTANDER",CHILD
Ejemplo3.csv,496,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,497,"",BLANK
Ejemplo3.csv,498,"			       118	31.05.2024		520000236		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000236	2024",PARENT
Ejemplo3.csv,499,"	0062300000	CUOTA MAYO 2024 GIRO			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 GIRONA",CHILD
Ejemplo3.csv,500,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,501,"",BLANK
Ejemplo3.csv,502,"			       119	31.05.2024		520000237		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000237	2024",PARENT
Ejemplo3.csv,503,"	0062300000	CUOTA MAYO 2024 LEON			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 LEON",CHILD
Ejemplo3.csv,504,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,505,"",BLANK
Ejemplo3.csv,506,"			       120	31.05.2024		520000238		      5			15.05.2024	15.05.2024	KR	Factura Proveedor			SCAMPELO	520000238	2024",PARENT
Ejemplo3.csv,507,"	0062300000	CUOTA MAYO 2024 CAST			50					            15.125,00		EUR	CUOTA MENSUAL MAYO 2024 CASTELLON",CHILD
Ejemplo3.csv,508,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,509,"",BLANK
Ejemplo3.csv,510,"			       121	31.05.2024		520000239		      5			31.05.2024	31.05.2024	KR	Factura Proveedor			SCAMPELO	520000239	2024",PARENT
Ejemplo3.csv,511,"	0062300000	Agua MAYO 2024			50					             2.380,95		EUR	Factura agua Mayo 2024",CHILD
Ejemplo3.csv,512,"	0047200000	Agua MAYO 2024			50					               500,00		EUR	Factura agua Mayo 2024",CHILD
Ejemplo3.csv,513,"	0077200000				50				-2.880,95					EUR",CHILD
Ejemplo3.csv,514,"",BLANK
Ejemplo3.csv,515,"			       122	31.05.2024		520000240		      5			31.05.2024	31.05.2024	KR	Factura Proveedor			SCAMPELO	520000240	2024",PARENT
Ejemplo3.csv,516,"	0062800000	Luz MAYO 2024			50					             8.450,25		EUR	Factura electricidad Mayo 2024",CHILD
Ejemplo3.csv,517,"	0047200000	Luz MAYO 2024			50					             1.774,55		EUR	Factura electricidad Mayo 2024",CHILD
Ejemplo3.csv,518,"	0077200000				50				-10.224,80					EUR",CHILD
Ejemplo3.csv,519,"",BLANK
Ejemplo3.csv,520,"			       123	31.05.2024		520000241		      5			31.05.2024	31.05.2024	KR	Factura Proveedor			SCAMPELO	520000241	2024",PARENT
Ejemplo3.csv,521,"	0062900000	Gas MAYO 2024			50					             3.245,75		EUR	Factura gas Mayo 2024",CHILD
Ejemplo3.csv,522,"	0047200000	Gas MAYO 2024			50					               681,61		EUR	Factura gas Mayo 2024",CHILD
Ejemplo3.csv,523,"	0077200000				50				-3.927,36					EUR",CHILD
Ejemplo3.csv,524,"",BLANK
Ejemplo3.csv,525,"			       124	31.05.2024		520000242		      5			31.05.2024	31.05.2024	KR	Factura Proveedor			SCAMPELO	520000242	2024",PARENT
Ejemplo3.csv,526,"	0063100000	Telefono MAYO 2024			50					               845,30		EUR	Factura telefono Mayo 2024",CHILD
Ejemplo3.csv,527,"	0047200000	Telefono MAYO 2024			50					               177,51		EUR	Factura telefono Mayo 2024",CHILD
Ejemplo3.csv,528,"	0077200000				50				-1.022,81					EUR",CHILD
Ejemplo3.csv,529,"",BLANK
Ejemplo3.csv,530,"			       125	31.05.2024		520000243		      5			31.05.2024	31.05.2024	KR	Factura Proveedor			SCAMPELO	520000243	2024",PARENT
Ejemplo3.csv,531,"	0063200000	Internet MAYO 2024			50					               325,75		EUR	Factura internet Mayo 2024",CHILD
Ejemplo3.csv,532,"	0047200000	Internet MAYO 2024			50					                68,41		EUR	Factura internet Mayo 2024",CHILD
Ejemplo3.csv,533,"	0077200000				50					  -394,16					EUR",CHILD
Ejemplo3.csv,534,"",BLANK
Ejemplo3.csv,535,"			       126	31.05.2024		520000244		      5			31.05.2024	31.05.2024	KR	Factura Proveedor			SCAMPELO	520000244	2024",PARENT
Ejemplo3.csv,536,"	0064000000	Seguros MAYO 2024			50					             1.245,80		EUR	Prima seguros Mayo 2024",CHILD
Ejemplo3.csv,537,"	0047200000	Seguros MAYO 2024			50					               261,62		EUR	Prima seguros Mayo 2024",CHILD
Ejemplo3.csv,538,"	0077200000				50				-1.507,42					EUR",CHILD
Ejemplo3.csv,539,"",BLANK
Ejemplo3.csv,540,"			       127	31.05.2024		520000245		      5			31.05.2024	31.05.2024	KR	Factura Proveedor			SCAMPELO	520000245	2024",PARENT
Ejemplo3.csv,541,"	0064100000	Mantenimiento MAYO 2024			50					             2.850,45		EUR	Gastos mantenimiento Mayo 2024",CHILD
Ejemplo3.csv,542,"	0047200000	Mantenimiento MAYO 2024			50					               598,59		EUR	Gastos mantenimiento Mayo 2024",CHILD
Ejemplo3.csv,543,"	0077200000				50				-3.449,04					EUR",CHILD
Ejemplo3.csv,544,"",BLANK
Ejemplo3.csv,545,"			       128	30.06.2024		620000246		      6			15.06.2024	15.06.2024	KR	Factura Proveedor			SCAMPELO	620000246	2024",PARENT
Ejemplo3.csv,546,"	0062300000	CUOTA JUNIO 2024 MADR			50					            15.125,00		EUR	CUOTA MENSUAL JUNIO 2024 MADRID",CHILD
Ejemplo3.csv,547,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,548,"",BLANK
Ejemplo3.csv,549,"			       129	30.06.2024		620000247		      6			15.06.2024	15.06.2024	KR	Factura Proveedor			SCAMPELO	620000247	2024",PARENT
Ejemplo3.csv,550,"	0062300000	CUOTA JUNIO 2024 VALE			50					            15.125,00		EUR	CUOTA MENSUAL JUNIO 2024 VALENCIA",CHILD
Ejemplo3.csv,551,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,552,"",BLANK
Ejemplo3.csv,553,"			       130	30.06.2024		620000248		      6			15.06.2024	15.06.2024	KR	Factura Proveedor			SCAMPELO	620000248	2024",PARENT
Ejemplo3.csv,554,"	0062300000	CUOTA JUNIO 2024 BARC			50					            15.125,00		EUR	CUOTA MENSUAL JUNIO 2024 BARCELONA",CHILD
Ejemplo3.csv,555,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,556,"",BLANK
Ejemplo3.csv,557,"			       131	30.06.2024		620000249		      6			15.06.2024	15.06.2024	KR	Factura Proveedor			SCAMPELO	620000249	2024",PARENT
Ejemplo3.csv,558,"	0062300000	CUOTA JUNIO 2024 SEVI			50					            15.125,00		EUR	CUOTA MENSUAL JUNIO 2024 SEVILLA",CHILD
Ejemplo3.csv,559,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,560,"",BLANK
Ejemplo3.csv,561,"			       132	30.06.2024		620000250		      6			15.06.2024	15.06.2024	KR	Factura Proveedor			SCAMPELO	620000250	2024",PARENT
Ejemplo3.csv,562,"	0062300000	CUOTA JUNIO 2024 BILL			50					            15.125,00		EUR	CUOTA MENSUAL JUNIO 2024 BILBAO",CHILD
Ejemplo3.csv,563,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,564,"",BLANK
Ejemplo3.csv,565,"			       133	30.06.2024		620000251		      6			15.06.2024	15.06.2024	KR	Factura Proveedor			SCAMPELO	620000251	2024",PARENT
Ejemplo3.csv,566,"	0062300000	CUOTA JUNIO 2024 ZARA			50					            15.125,00		EUR	CUOTA MENSUAL JUNIO 2024 ZARAGOZA",CHILD
Ejemplo3.csv,567,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,568,"",BLANK
Ejemplo3.csv,569,"			       134	30.06.2024		620000252		      6			15.06.2024	15.06.2024	KR	Factura Proveedor			SCAMPELO	620000252	2024",PARENT
Ejemplo3.csv,570,"	0062300000	CUOTA JUNIO 2024 VIGO			50					            15.125,00		EUR	CUOTA MENSUAL JUNIO 2024 VIGO",CHILD
Ejemplo3.csv,571,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,572,"",BLANK
Ejemplo3.csv,573,"			       135	30.06.2024		620000253		      6			15.06.2024	15.06.2024	KR	Factura Proveedor			SCAMPELO	620000253	2024",PARENT
Ejemplo3.csv,574,"	0062300000	CUOTA JUNIO 2024 MALA			50					            15.125,00		EUR	CUOTA MENSUAL JUNIO 2024 MALAGA",CHILD
Ejemplo3.csv,575,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,576,"",BLANK
Ejemplo3.csv,577,"			       136	30.06.2024		620000254		      6			15.06.2024	15.06.2024	KR	Factura Proveedor			SCAMPELO	620000254	2024",PARENT
Ejemplo3.csv,578,"	0062300000	CUOTA JUNIO 2024 CORU			50					            15.125,00		EUR	CUOTA MENSUAL JUNIO 2024 CORUÑA",CHILD
Ejemplo3.csv,579,"	0077200000				50				-15.125,00					EUR",CHILD
Ejemplo3.csv,580,"",BLANK
